"","Mean.ISLAND","Mean.STRATA","Mean.OBS_YEAR","Mean.N","Mean.CORAL","Mean.MA","Mean.TURF","Mean.UC","Mean.CCA","Mean.TW","Mean.EMA","Mean.SC","Mean.I","Mean.SED","Mean.HAL","Mean.MF","Mean.TOT_AREA_WT","PooledSE.ISLAND","PooledSE.STRATA","PooledSE.OBS_YEAR","PooledSE.N","PooledSE.CORAL","PooledSE.MA","PooledSE.TURF","PooledSE.UC","PooledSE.CCA","PooledSE.TW","PooledSE.EMA","PooledSE.SC","PooledSE.I","PooledSE.SED","PooledSE.HAL","PooledSE.MF"
"60","Pagan","Forereef_Mid",2011,11,7.10710456228745,3.11941860987613,76.8550217240326,9.68931046060388,3.88033312932609,0.970026416234654,2.6195844620397,0.839120982909364,0,4.65277552826638,0.926641001262254,0.268887315954034,492.5006185,"Pagan","Forereef_Mid",2011,11,1.3603962049173,0.612958749196272,2.95542967178298,1.21507709521631,0.784755488521276,0.189398344329649,0.530495435599597,0.329692974747623,0,2.14207124554462,0.34250675163087,0.0876917104868868
"61","Rota","Forereef_Mid",2011,8,17.5865189949064,2.34923097511107,72.7543231402745,6.02954636209079,1.19984329247263,0.460439482899348,0.32161074376714,0.181778085816899,0.87886118051246,2.45861494389831,2.26921864324058,0.0441696113074205,254.5438529,"Rota","Forereef_Mid",2011,8,8.07761174597847,0.806575990422761,7.53053703261065,1.09892263263393,0.896765959979505,0.136262153895419,0.176811452558464,0.13924085603141,0.471469288239352,0.966198396675598,0.955052432449992,0.0439957445429212
"62","Saipan","Forereef_Mid",2011,8,11.8146746275771,1.75257240429305,74.3312462038488,4.99267325310994,1.33839574774801,0.570555228131191,1.03470968766701,0.177466041802416,0,8.84797380730026,0.702961479763351,0.0880281690140845,1132.596536,"Saipan","Forereef_Mid",2011,8,4.08558439103988,0.719960108940468,6.19070531331743,0.745558929933639,0.577906124717055,0.114309263974178,0.6036420617376,0.134300184388708,0,4.80080923055383,0.32103790154199,0.0879504122297526
"63","Sarigan","Forereef_Mid",2011,3,18.7777777777778,0.115740740740741,63.8101851851852,6.64814814814815,1.82407407407407,0.226851851851852,3.35648148148148,0.462962962962963,0.337962962962963,4.73148148148148,6.58333333333333,0.115740740740741,29.81657193,"Sarigan","Forereef_Mid",2011,3,2.42097343145629,0.114275810376804,8.07135218025151,0.174419480467397,0.813643769882847,0.112060237109887,0.930348281180016,0.457103241507218,0.190069222285562,2.66096911199787,6.01309541391541,0.114275810376804
"64","Tinian","Forereef_Mid",2011,8,6.37158364024804,2.37321919254015,86.07579663328,3.21777591405845,0.350148644206272,0.519112305161198,0.865802484353539,0.129974477738917,0.0859603932318745,1.70089829858388,2.04661623581728,0.0448028673835125,534.0549959,"Tinian","Forereef_Mid",2011,8,1.65992316152968,0.769082488523237,2.27612783791871,0.557806519678477,0.134661200240946,0.112529400777733,0.29330324289436,0.0917703986001226,0.0561904800065851,1.04164146836928,0.602698178802218,0.0447188968329422
"65","Agrihan","Forereef_Shallow",2011,8,3.80646188342871,6.1989891436049,81.5494010784584,9.32745045838035,2.00788681703873,0.51639617694724,2.94917890435808,0,0.545483522002859,2.87353787762761,0.069060773480663,0.135768625320228,343.1901754,"Agrihan","Forereef_Shallow",2011,8,1.43303119321592,1.90591629059431,3.42401263676733,1.91051503787866,0.778192874106846,0.20299831118127,1.15593699111726,0,0.415158691599571,1.46675213138269,0.0688592476545062,0.0661455223970849
"66","Aguijan","Forereef_Shallow",2011,4,31.2828093615273,0.415282392026578,61.1161883092631,6.67292506575277,5.60562326501446,0.345654401102141,1.05920681866879,0.087719298245614,0.087719298245614,0.0859106529209622,0.259540604087538,0,157.3007294,"Aguijan","Forereef_Shallow",2011,4,5.12924665430773,0.413960260484732,3.62420946552786,2.11436338770981,1.8316929278166,0.00511563733160155,0.726456495557942,0.0874400269515117,0.0874400269515117,0.0856371397978723,0.164306072361981,0
"67","Asuncion","Forereef_Shallow",2011,5,11.8629653376946,2.4927548430293,66.0206702457368,4.78086920420677,5.07221074887503,0.412807276294666,5.81847887104568,0.422182109907742,3.86356799037304,4.44716985333784,0,0.0722021660649819,53.77229254,"Asuncion","Forereef_Shallow",2011,5,5.19072859925414,0.729125692644189,8.90311045739181,1.96176033451557,3.40184085087931,0.247684352128128,3.66223307870157,0.275943376534318,2.63440434966318,2.50506657783477,0,0.0713580194121536
"68","Farallon de Pajaros","Forereef_Shallow",2011,5,4.04162754303599,0,83.4143981484446,3.94043704241037,0.936258454644417,0.427144686299616,1.64893339844821,0,0,9.95878245542675,0,0,32.916547,"Farallon de Pajaros","Forereef_Shallow",2011,5,1.88859480632303,0,5.97850119119448,1.66228242614472,0.344480303806601,0.27745462105154,0.520626379430348,0,0,5.82727477103304,0,0
"69","Guam","Forereef_Shallow",2011,52,23.2557054779403,6.45802110447521,49.9756360142274,2.48184293619031,12.8897244806573,0.38413643582238,2.51857822224128,0.984498089712239,0.626468682611638,1.04473252503492,2.24663540309977,0.0822016914466527,2321.28,"Guam","Forereef_Shallow",2011,52,1.67222492502518,1.09645490477074,2.25033528917667,0.311621035216348,1.4827917702131,0.0697871755579966,0.579409488331062,0.614242291298565,0.201786952674161,0.321066105441422,0.476117230483886,0.0336130879024108
"70","Guguan","Forereef_Shallow",2011,3,6.06399051190441,0,63.7070808850307,8.46621834430763,4.36867624334406,0.360527947559571,20.8506190883948,0,0.23311163275952,4.65073547504454,0.125786163522013,0,57.31867709,"Guguan","Forereef_Shallow",2011,3,2.3524053466704,0,9.25734683084945,2.30270612806025,1.4537631095713,0.202130912539561,7.32474923678949,0,0.115799247502522,0.68571270886254,0.124960514139773,0
"71","Maug","Forereef_Shallow",2011,6,10.4678108719636,1.92462942678955,80.0944811728012,8.07534223802339,2.6294661941501,1.19556500403057,2.95356870075371,0.0593119810201661,0.117587039295224,1.75314461322637,0,0,35.44106339,"Maug","Forereef_Shallow",2011,6,5.10704614114491,0.908597095788986,5.76178545311091,1.44776049621835,1.5113723990536,0.273278377965768,0.945969120344716,0.0580432577872313,0.0727820240566881,1.57464499669544,0,0
"72","Pagan","Forereef_Shallow",2011,7,15.6992444385269,2.67049172669331,69.3921176503817,14.3205846951676,5.82119314058086,0.710309523330975,1.29226678252299,0.770085890455841,0.105244387935078,4.14234688713019,0.107009095773141,0.0531067445565587,449.0588004,"Pagan","Forereef_Shallow",2011,7,2.90795336378253,1.25290878443101,3.22658778756394,1.20277743472508,1.54520495501126,0.229835087888926,0.348375801665092,0.483640437976144,0.067806482574635,2.26585982144845,0.106800382883554,0.0530031639961131
"73","Rota","Forereef_Shallow",2011,8,16.3695486475131,5.31585427809236,72.9836837841666,6.52421978892143,1.87301859870587,0.442288764645655,0.181862760867974,0.930851063829787,0.971478274465521,0.589924809777212,0.783777782581531,0.179220679111477,889.2950898,"Rota","Forereef_Shallow",2011,8,6.63869598326978,1.5895239299595,6.86059845064903,1.38210562208701,0.440868471058819,0.160588996864371,0.0986073929148149,0.929803745534189,0.349830654697505,0.287966884528353,0.458799990768366,0.11719948286354
"74","Saipan","Forereef_Shallow",2011,8,31.625881893381,2.00774249713323,58.5630030303795,7.47818940340571,5.40541085068128,0.758131002572288,1.93031338076824,0.0360230547550432,0,0.279768332188083,0.151856960713618,0.0431034482758621,420.8277658,"Saipan","Forereef_Shallow",2011,8,6.17317854958921,0.934181990576635,5.93424815808266,1.26975916807275,1.17585571511871,0.212499680130536,0.879736539276228,0.0359373523372626,0,0.207379522917213,0.080500150992949,0.0430009009001039
"75","Sarigan","Forereef_Shallow",2011,3,0.450496725908508,1.23478109679312,85.5055096980699,5.49912228658231,2.5842897278416,0.669047009030466,6.53067304287702,0,0.341296928327645,2.67786820687845,0.675084573303747,0,79.43434663,"Sarigan","Forereef_Shallow",2011,3,0.22421701027114,0.304984545256769,4.24306343558613,1.55335332660617,1.27702181785517,0.188495045092694,3.33963997184118,0,0.339681885310165,2.49728128749767,0.392302053523883,0
"76","Tinian","Forereef_Shallow",2011,4,20.9412977786404,4.20037733775954,62.6276042189546,10.6975390082077,3.29839619600258,0.372490038796267,4.10173729862863,1.30762411347518,0.17741428122051,1.63185041908446,1.71369835623406,0,323.0482252,"Tinian","Forereef_Shallow",2011,4,6.94476971240377,2.90499890713909,8.64296609753648,4.72954625988553,1.40943583325742,0.149009070992609,3.1267845601188,0.983922787850992,0.102334520009897,1.40324380010322,0.607508887288991,0
"77","Lanai","Forereef_Deep",2012,7,38.6041762248201,12.0289688320808,38.6474074120351,2.59658029165874,2.27027310263616,0.690379659352045,0.345358919073137,0,0,7.85725093192444,0.246564577430256,0.0308721979278252,537.9064249,"Lanai","Forereef_Deep",2012,7,7.65400378428676,4.78588852542711,2.92564089377027,0.795392190848559,0.180615952037277,0.128558032742258,0.110238114742416,0,0,1.79229846458833,0.179522632909454,0.0307938552838695
"78","Maui","Forereef_Deep",2012,10,18.0085947232249,1.83432730919296,70.4143411212228,1.46588104873086,4.03651188467128,0.485925173429291,0.289723046718876,0,0.0340162539915636,5.05615971847995,0.326325942497695,0.0616123266907686,1737.036967,"Maui","Forereef_Deep",2012,10,1.37654174941544,0.389862253961612,0.644694298237158,0.862191573427498,1.32580169776078,0.150165133924251,0.180143598392594,0,0.0339921780387846,2.24290502223801,0.141319683761148,0.0615635198180536
"79","Molokai","Forereef_Deep",2012,17,12.5667399654785,3.44733815162369,76.9923206703464,1.36424108861177,1.747665734552,0.65518263789339,0.091147443196782,0,0,4.63670308284355,0.518084951959083,0.114089098647668,2622.2752153,"Molokai","Forereef_Deep",2012,17,1.0361347528584,0.779034503772498,1.93496993568359,0.541268976690048,0.427532358029906,0.135907599924722,0.0389396458363802,0,0,1.59531891903245,0.267000338331454,0.0937146809129022
"80","Oahu","Forereef_Deep",2012,8,9.66212897365613,4.28057730525838,82.9065690403641,0.426949634352577,0.996219553541861,0.683126047016276,0.0428381352023259,0,0.0425496629114012,1.82213524662894,0.246982082436863,0.173071213261413,2130.3367006,"Oahu","Forereef_Deep",2012,8,2.12596683999815,2.93349998970442,2.14642118487527,0.299721283433653,0.669758632900124,0.282742699785472,0.0427983362598959,0,0.0425101319753175,0.454293265546109,0.246752622736208,0.0788239936959499
"81","Lanai","Forereef_Mid",2012,9,23.9674163534264,2.16063473378543,62.9633521505935,0.759769583643391,4.40334598935743,0.715811857425407,0.53118966742791,0,0,5.60080524784338,0.373255857565987,0.114416775199151,487.9877445,"Lanai","Forereef_Mid",2012,9,4.59043488474251,0.906787740299192,6.02824562525482,0.284208245494556,1.56577089812655,0.154614424351269,0.235716100926749,0,0,1.35468512780477,0.218617740639428,0.0807643620286769
"82","Maui","Forereef_Mid",2012,23,14.1279920073211,3.02178097460185,66.395028670345,0.241282307443307,3.18233033720401,0.649407952927014,2.52774888431769,0,0.0238535247329948,10.1385028080672,0.582762793410076,0.108549289885615,2380.9139878,"Maui","Forereef_Mid",2012,23,2.9764777156086,1.30182152204457,3.53813891117739,0.0854945834309896,0.752648690339546,0.112640690934454,1.19111497601893,0,0.0169332034465134,1.79798258909425,0.193615854189068,0.0737781970547805
"83","Molokai","Forereef_Mid",2012,18,23.7339508480419,2.59979409741964,67.6032718704479,2.35460197564374,2.45098194063139,0.800546769280682,0.27450946828645,0,0,2.56377049565816,0.773721279514551,0.0320886105715006,3012.0558736,"Molokai","Forereef_Mid",2012,18,4.23710132879786,0.568655803180054,4.8702987381592,0.555823356662527,1.23269447293906,0.169531302599356,0.108385709405589,0,0,1.45147577936818,0.0478571592074607,0.0248912213716988
"84","Oahu","Forereef_Mid",2012,13,4.89011969278438,0.871110862293116,88.4445573629901,0.108937345558439,0.607687740004876,0.941158208912657,0.089915174151012,0,0,4.69240126124078,0.404207906535749,0.324808083621961,5073.007366,"Oahu","Forereef_Mid",2012,13,1.36154269049452,0.448585631278059,1.63518750261101,0.0516125297804202,0.171171569256302,0.248071724661303,0.0531573130429149,0,0,1.31542008925142,0.267588427184713,0.170443484147044
"85","Lanai","Forereef_Shallow",2012,12,17.1473649730434,1.03183065179709,77.2763457575704,0.282404135143861,2.19323307681837,0.617402746737948,0.139489603084005,0,0,1.6227770123184,0.588958925368321,0.0560225672082495,746.0718328,"Lanai","Forereef_Shallow",2012,12,4.27499501910294,0.53064339220616,4.66992919232555,0.109131691336456,0.751497561159373,0.124821873156263,0.0644646190526434,0,0,1.06046737317615,0.368839252911756,0.0376944559520093
"86","Maui","Forereef_Shallow",2012,14,14.9917187769304,1.25646327379925,65.2859795896744,2.55574260010995,7.00480095387661,0.381367714466666,4.94971890114781,0,0.202030102061156,6.09097975073216,0.218308651778134,0.579576701087372,1570.6558838,"Maui","Forereef_Shallow",2012,14,4.47079558893069,0.773350014472999,3.353310973515,1.82687014637046,2.11044084953066,0.0695470514047016,0.28501692522875,0,0.162768836873757,1.85256565877442,0.108224199381942,0.197130869237502
"87","Molokai","Forereef_Shallow",2012,15,23.6872747449782,1.94556863274915,61.0769849811312,0.711256237795789,2.66451474235764,0.441293201220027,0.540452363182042,0,0.146580601848976,9.65943917708339,0.27918475666935,0.0899873366442738,5260.5009339,"Molokai","Forereef_Shallow",2012,15,7.2650863229354,0.847350961534928,3.48236056378292,0.303891714986006,0.75511396613526,0.167654406887252,0.0720320645709332,0,0.0835463113256954,4.85887914297482,0.112103467880789,0.0899713875828461
"88","Oahu","Forereef_Shallow",2012,12,2.91182719158989,0.683846741729487,79.8259542715919,0.214912536459902,0.762529971921538,0.815927482148167,0.864536827501515,0,0,14.7196470226361,0.231657973029508,0.171095568159322,4514.9131025,"Oahu","Forereef_Shallow",2012,12,0.877411860186463,0.363667916007732,2.74266443233721,0.164915487564192,0.340063436799811,0.232883395590136,0.693930985308404,0,0,2.48177158335578,0.103385294295574,0.0723736124460053
"89","Hawaii","Forereef_Deep",2013,24,17.3466292142818,0.925800238902821,70.0958309541035,3.68907312183745,5.85388194602837,0.637897992081417,2.22842494878097,0,0.132135614981999,3.41729708292054,0,0.117253475170869,5066.5349325,"Hawaii","Forereef_Deep",2013,24,2.67989424696392,0.230340889763148,2.98127386046306,0.839429773211206,1.12978244111143,0.146125345448064,0.523861586086489,0,0.0908318200810639,1.17535740989248,0,0.051148050208816
"90","Kauai","Forereef_Deep",2013,15,5.39517835288567,1.93384073901435,83.7000887906343,0.724025251785089,1.52968085570715,0.579906697667957,0.115826796535808,0.0135217416191121,0.0988304151588358,6.93851130851648,0.274520999928265,0.133553063430286,7199.060471,"Kauai","Forereef_Deep",2013,15,1.35329088097966,0.567124223231829,3.10298867944531,0.174380084103951,0.500218433609224,0.186676255577065,0.0632898261284869,0.0135164789656497,0.0750435112638377,3.12621134978901,0.131640628311405,0.119215749224771
"91","Lanai","Forereef_Deep",2013,6,10.3216767307069,22.451798488036,55.6459671547085,5.42046466640526,1.1505997664158,0.321056311441679,1.6001973874468,0,0,7.73999321230234,1.08976726038363,0,537.9064249,"Lanai","Forereef_Deep",2013,6,2.36072908923918,10.2099990304564,10.3156814233444,2.6005622333724,0.219751950830261,0.203629025592388,1.16840825921262,0,0,5.07261903712655,0.886847850411278,0
"92","Maui","Forereef_Deep",2013,8,23.8388129967032,3.61123792420093,63.6641334348959,5.43174947011826,1.51283306196759,0.835629589409296,3.44537861943445,0,0,3.82447401408957,0.103129948708338,0.0702920463070136,1421.3194442,"Maui","Forereef_Deep",2013,8,1.37686628753595,1.90310966449861,4.06684012812228,1.2531188391821,0.401344597814701,0.366814170466608,2.43813640647913,0,0,1.7983030516391,0.0705698576971634,0.0444498292697858
"93","Molokai","Forereef_Deep",2013,17,17.2582619534423,3.2433675942033,70.6520746703862,2.78327423913986,1.50166868405097,0.644886469459392,0.681658440371378,0,0.127633745740847,5.67610766331479,0.859227248490123,0.045194460932047,2622.2752153,"Molokai","Forereef_Deep",2013,17,3.51079641934944,0.857811121543427,4.32952942266497,0.546755209189478,0.332716945921689,0.112097206939037,0.298984550862727,0,0.0739264763656119,3.19702956686163,0.774313174198351,0.0332991858116695
"94","Niihau","Forereef_Deep",2013,12,0.801684352823786,2.40565024019062,89.7365962717896,1.76727152604769,0.856667482051019,0.630590650739996,0.428619852933167,0,0.0474427115897866,5.67574528559403,0.0475938030279707,0.245963864390605,2758.961988,"Niihau","Forereef_Deep",2013,12,0.250806514720816,1.14205593605513,3.98804152564273,0.600231718655409,0.267737391242849,0.181172799712982,0.227410014714263,0,0.0290351769179934,3.87637661305949,0.0475648441254135,0.089474495184292
"95","Oahu","Forereef_Deep",2013,22,5.61750685078128,4.38273874958661,76.69939252013,1.72082003798459,1.2400044108873,0.873845927093183,0.704215890233869,0.0418130692832619,0.111551975026319,10.4386306521196,0.764145881951766,0.0452508702940408,3598.0024606,"Oahu","Forereef_Deep",2013,22,1.35994799746956,2.04323286406057,4.48283341454592,0.24346818980533,0.455394211397715,0.116899155005017,0.213062236710011,0.0296524412193236,0.0943688558491688,2.55471619253471,0.142008709611094,0.0286146013657088
"96","Hawaii","Forereef_Mid",2013,37,20.8342031805358,0.528115565487606,63.4345172654599,2.31946516262608,8.78905898749063,0.630097523530494,1.70063332262246,0.0335741649894759,0.352329947482511,4.32756756593162,0,0.299074501531404,7158.5526207,"Hawaii","Forereef_Mid",2013,37,1.99331678296904,0.143419832058748,2.84769251747059,0.413779214235916,1.76534474945934,0.0929270619657306,0.345476984304084,0.0335375121915797,0.0863535912724483,1.65049035096199,0,0.0622172356792963
"97","Kauai","Forereef_Mid",2013,20,4.31347053522046,1.3355300698327,89.0650496133821,0.767223972385026,2.06115705361663,0.707936616237893,0.45505609613764,0,0.0874747092448165,2.56773166166707,0.114530260898556,0.101602874581529,7478.63244,"Kauai","Forereef_Mid",2013,20,1.07775316258304,0.351219882411528,1.45386567636323,0.21367867189316,0.518820160128216,0.150282159658965,0.191705731934549,0,0.0595364149789395,0.865982374792576,0.0673362858727513,0.0850323721892546
"98","Lanai","Forereef_Mid",2013,17,23.6353329077296,7.37857985323073,58.1686339191736,4.21029542213292,2.03697759389503,0.619810231737648,0.783103701381193,0,0,7.85935067423966,0.13802135035027,0.0697494059644517,1087.8881289,"Lanai","Forereef_Mid",2013,17,4.45731709395547,3.0307956011804,4.80113813088165,1.11779809261491,0.603408927793363,0.12640117415493,0.29745516937378,0,0,2.00294752114616,0.058425341964747,0.0399501522765038
"99","Maui","Forereef_Mid",2013,19,16.7432463345818,1.79759937551959,72.1504812217963,2.06977063741784,1.93990759350223,0.677732852323521,0.597065604734786,0,0.13031786932447,6.439961647686,0.201420352854846,0.344401994987493,2093.1695378,"Maui","Forereef_Mid",2013,19,2.62762280297328,0.509021530522043,2.89584392146754,0.718574586746191,0.725966643298552,0.185366675647347,0.187397637428974,0,0.0860333972421868,1.87405448360658,0.141330672768831,0.111887141490498
"100","Molokai","Forereef_Mid",2013,22,22.489583745625,3.75295897801339,62.7280265093838,2.47042543902881,1.4186324480339,0.456439684576281,0.35356193726265,0,0.0835238592851306,8.95405708647528,0.219655435920854,0.130840202067014,3012.0558736,"Molokai","Forereef_Mid",2013,22,3.1003532391604,1.05383763316409,4.17885540134971,0.641752726753389,0.3110241625319,0.121892701821332,0.180998645109462,0,0.0397763943865015,3.3808306084275,0.0749101282612786,0.0660377360226519
"101","Niihau","Forereef_Mid",2013,17,1.49267223632132,0.556996991798246,93.7746800778355,0.906934070314168,2.44497955786433,0.781577240848119,0.31761900042486,0,0.0194009082615021,1.23382791568338,0.159823311810851,0.279720573496435,4618.72876,"Niihau","Forereef_Mid",2013,17,0.262678346342837,0.200181884477619,1.29606769606045,0.434097312157668,1.18185091968165,0.211248051185779,0.259465918950644,0,0.0126898989275263,0.346648523534428,0.107396764534075,0.095948487305051
"102","Oahu","Forereef_Mid",2013,38,13.2046610962276,7.33249386102092,70.9057905979265,1.43348571248972,0.965085067086506,0.647655254305883,0.943024008180649,0.0076754129874947,0.0208335052280746,5.5763129535396,1.04412349780261,0.236073545107171,10134.88938,"Oahu","Forereef_Mid",2013,38,1.83213712850601,2.06272839984175,3.385398861117,0.341689468923968,0.203478924400103,0.0896967947076865,0.222413912016492,0.00767125912529798,0.0151719511390982,2.40181009640665,0.196427949887968,0.101572552485778
"103","Hawaii","Forereef_Shallow",2013,21,19.7784523563078,0.741527971568363,68.049322632291,2.82421833521433,7.73943666598769,0.481902132079414,1.6756289633005,0,0.0731159689185772,1.94251544162609,0,0.522978823520513,4614.6639906,"Hawaii","Forereef_Shallow",2013,21,2.40219046366326,0.510097261566213,3.12748040502201,0.562316576016788,1.62695763970348,0.125349094333944,0.81685316833829,0,0.0320318748896863,0.539629740301186,0,0.15732301847509
"104","Kauai","Forereef_Shallow",2013,15,5.3623442791934,0.719140818074285,85.8830120985622,0.872282580900553,2.51953078785886,0.499481597630232,0.848647789372007,0,0.607118255477945,3.9985760981969,0.0616298732643436,0.0294310322924036,3449.3742648,"Kauai","Forereef_Shallow",2013,15,1.66201759336579,0.323938632668475,3.11603736529293,0.344062965714329,0.677382416286377,0.155522995454444,0.29818939068007,0,0.263663691102165,2.80100255102914,0.0616071490393348,0.0294201804544129
"105","Lanai","Forereef_Shallow",2013,20,12.4074469264077,1.62178949800792,78.065386571091,2.24409304724711,2.20870597569575,0.814836384534729,0.344889071454514,0,0.0344881424119899,4.83215434079022,0.48513947414089,0,1377.87934,"Lanai","Forereef_Shallow",2013,20,2.17968871181808,0.481715400177582,2.05812178874868,0.514250688604639,0.614692984124882,0.151846453394805,0.140815786649721,0,0.0344303110463605,1.66208684610337,0.117815132284262,0
"106","Maui","Forereef_Shallow",2013,13,21.9731413229093,1.34725797454402,68.2082893498854,1.6820208667838,1.70681986947328,0.71780579704475,1.05880921413966,0,0.175833382760558,4.17123745487681,1.35861143141086,0.255446256859161,1570.6558838,"Maui","Forereef_Shallow",2013,13,2.20991000227021,0.453672056008675,2.34939921862833,0.506214800333306,0.750073608053502,0.235904103095389,0.475687868076521,0,0.0664247638134947,1.73079544502953,1.19479698738526,0.146033478408186
"107","Molokai","Forereef_Shallow",2013,20,16.82427031989,0.971716025971159,72.0581379250034,1.43882229861817,1.85628922980128,0.741758325380084,0.36966127558696,0,0.702183341597285,6.89340880921309,0.324333072936873,0.0589639180788947,5260.5009339,"Molokai","Forereef_Shallow",2013,20,6.86841662879408,0.268726522487077,7.73285292076485,0.997386504692532,0.729340968507212,0.0910265787446838,0.166931474489511,0,0.438069737785853,2.9711055658721,0.13581026644287,0.0462485761256585
"108","Niihau","Forereef_Shallow",2013,14,4.21830659744658,0.62690396950273,87.5013456226653,1.35951511239598,4.96174556694573,0.59523761399997,0.679674252450444,0,0.0920923189396672,1.91993167204952,0,0.153051257819336,1888.1105625,"Niihau","Forereef_Shallow",2013,14,1.07310980498101,0.127681129710876,2.1975109946629,0.675913357738187,1.4834808347013,0.192548481164442,0.324552586873497,0,0.053572554088092,0.621761068698898,0,0.0489046751772662
"109","Oahu","Forereef_Shallow",2013,34,6.86371841506455,5.73358281289489,77.4353669033758,1.93763995921525,2.20567941564006,0.858875275402809,1.86651389636097,0,0.036963367499705,5.31919636290658,0.538978826257413,0.278125382801679,9737.7518595,"Oahu","Forereef_Shallow",2013,34,1.17017718129205,1.65858075046677,2.39328301433892,0.511776745229433,0.475667326193813,0.112758314873447,0.486721902739296,0,0.0212130909368045,1.09473207839212,0.158088961421969,0.0704620631002573
"110","Aguijan","Forereef_Deep",2014,5,6.05776379570186,5.86984417352121,74.60588749863,2.91538546809419,5.78852828511174,0.416078330006756,4.64596994126687,0.400751983474277,0.0836820083682008,0.417690891863621,2.12988142206224,0.274569018174593,119.2887963,"Aguijan","Forereef_Deep",2014,5,1.78000174545972,2.8600092334596,10.0130997176511,1.41956333459399,5.32796454877834,0.208090470063626,3.68032882920932,0.182877788721963,0.0832424114179476,0.208508082075027,0.944831276391088,0.123029720239134
"111","Alamagan","Forereef_Deep",2014,5,10.5470474744109,3.14579833097506,75.7159136628942,5.76386341472963,2.45454005622822,0.434123676463399,3.23353655712687,0.356768806358183,0.0677966101694915,2.00399993580095,2.4745985660361,0,112.8532954,"Alamagan","Forereef_Deep",2014,5,2.41635966431159,2.59566127874994,5.62280185907807,2.30214463283886,0.718050238776159,0.135444795532611,1.79284318967138,0.161083684400771,0.0674200959567175,1.01681599855536,0.669832323432446,0
"112","Asuncion","Forereef_Deep",2014,9,22.4959785448201,4.49941919495554,56.1681890149195,3.89325866896973,2.10765734554615,0.341927249063956,2.84572287624327,1.14317392307618,0.479362452519183,10.0771790415664,0.1833176063537,0.196133596233475,64.03633046,"Asuncion","Forereef_Deep",2014,9,3.36633310873385,2.88117737557765,3.41772878455267,1.2435818922278,1.20505506163553,0.150460656631524,1.32674449976359,0.547179845380469,0.255648022587737,4.57486687119545,0.121004491293863,0.0816343206740947
"113","Farallon de Pajaros","Forereef_Deep",2014,5,4.03382977889171,0.344150530441531,88.2388983278651,2.23002697052033,0.884597572729886,0.340586988059368,2.13625108201606,0,0.0689655172413793,3.18985891495221,1.10344827586207,0,36.860822,"Farallon de Pajaros","Forereef_Deep",2014,5,2.50909505245997,0.185647560712954,5.52546611037395,0.438727731646876,0.41008051876712,0.185686598329541,0.888447384842072,0,0.0677860752103148,1.44194296348671,1.08457720336504,0
"114","Guam","Forereef_Deep",2014,35,8.93676270511941,11.9044580546985,69.5788092580529,2.41439827208358,1.80957658848456,0.798704042777881,1.89938841974116,0.246193821131124,0.107704745725818,3.344951414911,2.17215499213559,0.0185363896065568,1707.75,"Guam","Forereef_Deep",2014,35,1.55062840603654,2.0148959592975,2.40315397121629,0.487024643325146,0.417439845452541,0.0967248034518101,0.507250507238091,0.061514747425917,0.043341202115404,0.616212403492619,0.323672261943776,0.0125627190371417
"115","Guguan","Forereef_Deep",2014,7,21.0662227919385,2.56414438627204,59.2439346504788,3.60479293459344,6.31275577339244,0.510842943984611,5.23367812466284,0.675675675675676,0.211354024721245,3.05644345193633,1.63579112092206,0.0966991823782455,69.60776909,"Guguan","Forereef_Deep",2014,7,3.7301444044788,0.604386195113697,2.73120647169033,1.0622156015354,1.95132229447763,0.142529046669113,1.42026752871068,0.667128072374004,0.113525506406007,1.66242841877124,0.671796602933706,0.0617795257725759
"116","Maug","Forereef_Deep",2014,16,38.8105274275447,3.41439799691828,42.6613151924075,7.01040607322996,4.49371185533962,0.441211967838789,5.93055560421616,0.397282138087294,0.0683641807890795,3.23828353837286,0.985562066324505,0,87.73461767,"Maug","Forereef_Deep",2014,16,2.76405440904748,0.647953102270823,2.87811583733677,0.955265448617599,1.15542796499598,0.110086915514007,1.27180192292365,0.122935803017879,0.0360960522704403,0.570612043083756,0.327578873006524,0
"117","Pagan","Forereef_Deep",2014,27,13.2296530452249,7.17824584569829,64.5901511556768,3.07764850860758,2.23995773100659,0.40793887601956,6.8074342228649,0.656804029333321,0.224654213815437,4.25306670485675,0.820033051523015,0.101765475706455,571.3645349,"Pagan","Forereef_Deep",2014,27,2.75334594319497,1.6222080508075,3.5306284062913,0.50433139294223,0.464530203394346,0.0689776383841581,1.21664296113606,0.214959709629167,0.0777404329216691,1.0128089043681,0.249661386514964,0.0645873766729085
"118","Rota","Forereef_Deep",2014,11,3.91718700932139,7.25950329898169,74.1865811501006,2.82044297529644,0.694455515525535,0.910918046620734,0.88782450506239,0.214592541031871,0.0569962952408093,7.59484939249323,5.18801029224248,0.0610960592016713,187.5332091,"Rota","Forereef_Deep",2014,11,1.08807564035021,2.06317223316578,4.35611460263872,1.71106024310186,0.294250970695672,0.195390915956828,0.307040102415352,0.156085924978951,0.05657685306409,2.36402635731438,1.26143713599064,0.0407167343466314
