"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng"
134,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.056620226
135,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.066236697
136,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","POSP","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.030870698
137,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","POSP","0","-1","0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.014176742
138,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.443599018
139,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",30,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.322524108
140,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",20,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.157516856
141,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"BLE",60,2,"NA",0,0,"NA",0,0,0.295741947
142,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",55,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.192394023
143,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",70,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.257693636
144,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",5,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.124780007
145,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.083207271
146,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.377948382
147,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",55,"KN","NA",0,"NA",0,"NA",0,"PTR",1,0,"NA",0,0,"NA",0,0,0.156004774
148,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",50,"BR","TLS",5,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.155378409
149,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",35,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.393607533
150,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",3,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.106618244
151,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",2,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.075227987
152,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",55,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.215014721
153,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.117902714
154,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"CO","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.05642783
155,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.091622815
156,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.061218054
157,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.084978173
158,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","POSP","0","0","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.07199868
159,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.272044353
160,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","POSP","0","0","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.081081687
161,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"MD","NA",0,"NA",0,"NA",0,"ALG",3,0,"NA",0,0,"NA",0,0,0.052908317
162,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",20,"CO","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.083943135
163,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.080271788
164,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.053845427
165,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",5,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.066464126
166,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"MD","NA",0,"NA",0,"NA",0,"PTR",2,0,"NA",0,0,"NA",0,0,0.212451993
167,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",65,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.164742952
168,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",3,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.078742175
169,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",3,"KN","NA",0,"NA",0,"NA",0,"PTR",2,0,"NA",0,0,"NA",0,0,0.123074774
170,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.06691375
171,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",3,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.091458626
172,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",2,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.093944347
173,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"BR","OVRG",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.150805902
174,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",2,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.162071126
175,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PLOB","0","0","0","0",20,"MD","NA",0,"NA",0,"NA",0,"PRS",2,0,"NA",0,0,"NA",0,0,0.274597051
176,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",35,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.179916091
177,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",70,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.400727351
178,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PLOB","0","0","0","0",60,"MD","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.199386184
179,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.242376649
180,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.07990776
181,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.120072186
182,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",35,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.184655925
183,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",45,"BR","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.261075947
184,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",25,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.094773467
185,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",3,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.141291896
186,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PLOB","0","0","0","0",20,"MD","NA",0,"NA",0,"NA",0,"PTR",1,0,"NA",0,0,"NA",0,0,0.2802612
187,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",65,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.274764263
188,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PLOB","0","0","0","0",15,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.124149345
189,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",25,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.173041295
190,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.150668444
191,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.071654727
192,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.171366566
193,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",65,"KN","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.231315413
194,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058440055
195,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","POSP","0","0","0","0",2,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.064228108
196,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.140885379
197,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"CO","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058580629
198,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.074111605
199,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",65,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.280160418
200,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.116535189
201,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","POCS","0","-1","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.026631185
202,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","POSP","0","-1","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.017692089
203,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","POSP","0","-1","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.013287965
204,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","POSP","0","-1","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.020340354
205,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",45,"BR","TLS",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.191422517
206,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.132609087
207,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.150054723
208,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",90,"BR","DZGN",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.335790888
209,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050575192
210,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.561264092
211,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"CO","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.072702475
212,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",20,"EC","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.252760776
213,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",35,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.185809042
214,"MA",2019,"SE1902","HAW-4259","B","5",1,1,"0","PCOM","0","-1","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.036432129
215,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.187035639
216,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","-1","0",85,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.495028534
217,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.274432251
218,"MA",2019,"SE1902","HAW-4259","B","5",2.5,1,"0","PCOM","0","0","0","0",1,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.054099999
219,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.044801786
220,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.014848906
221,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.020348218
222,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.018650737
223,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.028214358
224,"MA",2019,"SE1902","HAW-4260","B","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.05896041
225,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.007778175
226,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.012706297
227,"MA",2019,"SE1902","HAW-4260","B","0",2.5,1,"0","PLOB","0","0","0","0",15,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.053834004
228,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.025529003
229,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.027183083
230,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.021931711
231,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.008736131
232,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.011920151
233,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.016824388
234,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.00990404
235,"MA",2019,"SE1902","HAW-4260","B","0",1,1,"0","PLOB","0","-1","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.008236503
236,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"PRS",2,0,"ALG",2,0,"NA",0,0,0.594655565
237,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.087848278
238,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.051688781
239,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.097863425
240,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.109076898
241,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.239956766
242,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",3,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.189767437
243,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",20,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.225916976
244,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",25,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.464091585
245,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",40,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.347614183
246,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.06414959
247,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",25,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.201639109
248,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",2,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050136613
249,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.071936083
250,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.057614668
251,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",10,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.091654241
252,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",25,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.156475748
253,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",40,"MD","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.181003647
254,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",45,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.150148793
255,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",10,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.235038763
256,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",10,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.072639177
257,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",10,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.146377934
258,"MA",2019,"SE1902","HAW-4263","B","5",1,1,"0","PMEA","0","-1","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.039787686
259,"MA",2019,"SE1902","HAW-4263","B","5",2.5,1,"0","PLOB","0","0","0","0",15,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.062100079
260,"MA",2019,"SE1902","HAW-4264","B","0",2.5,1,"0","PLOB","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.051705416
261,"MA",2019,"SE1902","HAW-4264","B","0",2.5,1,"0","PLOB","0","0","0","0",3,"EM","NA",0,"NA",0,"NA",0,"PRS",2,0,"NA",0,0,"NA",0,0,0.066440048
262,"MA",2019,"SE1902","HAW-4264","B","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD","NA",0,"NA",0,"NA",0,"DIS",2,0,"NA",0,0,"NA",0,0,0.229435829
263,"MA",2019,"SE1902","HAW-4264","B","0",2.5,1,"0","PLOB","0","0","0","0",60,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.099741365
264,"MA",2019,"SE1902","HAW-4264","B","0",2.5,1,"0","PLOB","0","0","0","0",70,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.141651439
265,"MA",2019,"SE1902","HAW-4264","B","10",2.5,1,"0","PLOB","0","0","0","0",25,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.113147028
266,"MA",2019,"SE1902","HAW-4264","B","10",2.5,1,"0","PLOB","0","0","0","0",70,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.082479209
267,"MA",2019,"SE1902","HAW-4264","B","10",2.5,1,"0","PLOB","0","0","0","0",15,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.252014622
268,"MA",2019,"SE1902","HAW-4264","B","10",2.5,1,"0","PLOB","0","0","0","0",65,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.348742384
269,"MA",2019,"SE1902","HAW-4264","B","10",2.5,1,"0","PLOB","0","0","0","0",30,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.181929931
