FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
154,MSL,2019,SE1902,KAH-672,A,0,1,1, ,PLOB, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034403633
155,MSL,2019,SE1902,KAH-672,A,0,1,1, ,PLOB, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026421393
156,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POCS, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012149897
157,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013086252
158,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020280533
159,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009102198
160,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009525755
161,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01313088
162,MSL,2019,SE1902,KAH-672,A,0,2.5,1, ,PLOB, ,No,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066821628
163,MSL,2019,SE1902,KAH-672,A,0,2.5,1, ,PLOB, ,No,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064368004
164,MSL,2019,SE1902,KAH-672,A,0,2.5,1, ,PLOB, ,0,0,0,60,MD,FISH,1, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.400164029
165,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.122714832
166,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,15,MD,FISH,1, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.27598221
167,MSL,2019,SE1902,KAH-672,A,5,1,1, ,PLOB, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01325632
168,MSL,2019,SE1902,KAH-672,A,5,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007742093
169,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,0,0,0,90,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1054
170,MSL,2019,SE1902,KAH-672,A,5,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016693114
171,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,10,MD,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.14526999
172,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.332223659
173,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151749299
174,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11710649
175,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,15,MD,PRED,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.218091564
176,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.128445865
177,MSL,2019,SE1902,KAH-672,A,5,1,1, ,PLOB, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037951152
178,MSL,2019,SE1902,KAH-672,A,5,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015079124
179,MSL,2019,SE1902,KAH-672,A,5,1,1, ,PLOB, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048259714
180,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,POSP, ,No,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.14487819
181,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0754796
182,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066281596
183,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,45,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.348475666
184,MSL,2019,SE1902,KAH-672,A,5,1,1, ,PLOB, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043517813
185,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080902162
186,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106329677
187,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,75,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.191680177
188,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082643572
189,MSL,2019,SE1902,KAH-672,A,5,1,1, ,PLOB, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026162951
190,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055652942
191,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072908162
192,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121450566
193,MSL,2019,SE1902,KAH-672,A,5,1,1, ,PLOB, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020118897
194,MSL,2019,SE1902,KAH-672,A,5,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040321831
195,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,POSP, ,No,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077909241
196,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,65,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.094039407
197,MSL,2019,SE1902,KAH-672,A,5,1,1, ,MCAP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02545938
198,MSL,2019,SE1902,KAH-672,A,5,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02656558
199,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097261554
200,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,MOSP, ,No,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057237138
201,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,MCAP, ,No,0,0,30,EM, ,0, ,0, ,0,BLE,70,1, ,0,0, ,0,0,0.107702601
202,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,MCAP, ,No,0,0,95,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.110856889
203,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.281477956
204,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,MCAP, ,No,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040241273
205,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,50,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.150828977
206,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,20,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.179903085
207,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06376339
208,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,50,MD,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.255091218
209,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,MCAP, ,No,0,0,60,EM,PRED,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.162356706
210,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098993738
211,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078735824
212,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062409695
213,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,25,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.124252162
214,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLUT, ,No,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071624716
215,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PCOM, ,No,0,0,20,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05605756
216,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,PLOB, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057828453
217,MSL,2019,SE1902,KAH-672,A,5,2.5,1, ,MCAP, ,No,0,0,5,EM, ,0, ,0, ,0,BLE,95,3, ,0,0, ,0,0,0.073083856
218,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PCOM, ,No,0,0,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069524456
219,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PLOB, ,No,0,0,80,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077010974
220,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023423279
221,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PCOM, ,No,0,0,50,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.177365273
222,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PCOM, ,No,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078649666
223,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PLOB, ,No,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1929431
224,MSL,2019,SE1902,KAH-672,A,10,1,1, ,MPAT, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016964964
225,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,POSP, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062729339
226,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,FUSP, ,No,0,0,5,FR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063599135
227,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PCOM, ,No,0,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179456122
228,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PLOB, ,No,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09644978
229,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POCS, ,Yes,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0305
230,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,POSP, ,No,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051668365
231,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010640019
232,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029420571
233,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PCOM, ,No,0,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060905993
234,MSL,2019,SE1902,KAH-672,A,10,1,1, ,PCOM, ,Yes,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038885087
235,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012133425
236,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038832074
237,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024233035
238,MSL,2019,SE1902,KAH-672,A,10,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009729336
239,MSL,2019,SE1902,KAH-672,A,10,1,1, ,PLOB, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026793469
240,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PCOM, ,No,0,0,60,BR,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.345036231
241,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,POSP, ,No,0,0,50,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083612978
242,MSL,2019,SE1902,KAH-672,A,10,2.5,1, ,PLOB, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053885248
243,MSL,2019, ,KAH-672,A,10,2.5,1, ,MPAT, ,0,0,0,50,EF, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.072148874
244,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,75,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.395023671
245,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,80,1, ,0,0, ,0,0,0.975541614
246,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PMEA, ,0,0,0,0,KN, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.054919303
247,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,40,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.306889768
248,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,5,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.23365359
249,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,POSP, ,0,0,0,10,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.212209142
250,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.200255561
251,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,80,BR,TLS,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.65869748
252,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.52422313
253,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MCAP, ,0,0,0,50,KN, ,0, ,0, ,0,BLE,50,2, ,0,0, ,0,0,1.070559667
254,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.147963137
255,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,90,1, ,0,0, ,0,0,0.366976907
256,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM,-1, ,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.002325939
257,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070250124
258,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,5,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.27073258
259,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PVAR, ,0,0,0,5,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.194629622
260,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,80,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.372194372
261,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,20,EF,PRED,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.530123618
262,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,25,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.38065198
263,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MCAP, ,0,0,0,5,EF, ,0, ,0, ,0,ALG,1,0,BLE,95,2, ,0,0,0.217774977
264,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MCAP, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,95,2, ,0,0, ,0,0,0.383151797
265,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,20,1, ,0,0, ,0,0,0.200419211
266,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,1,EM, ,0, ,0, ,0,BLE,10,1, ,0,0, ,0,0,0.100520693
267,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.226245575
268,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, ,0,0,0,60,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.244600184
269,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.268871883
270,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.159451561
271,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,PVAR, ,0,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152556644
272,MSL,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, ,0,0,0,5,EF,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109493104
273,MSL,2019,SE1902,LAN-1768,A,0,1,1,-1,PCOM, , ,0,0,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0063
274,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,PVAR, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.063862744
275,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,50,EF, ,0, ,0, ,0,BLE,30,2, ,0,0, ,0,0,0.106312983
276,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.122588743
277,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0,BLE,99,3, ,0,0, ,0,0,0.085915366
278,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,60,EF, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.338632618
279,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.168640593
280,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,PCOM,-1, ,0,0,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.003744329
281,MSL,2019,SE1902,LAN-1768,A,5,1,1,-1, , , ,0,0,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.001
282,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.643073152
283,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,PCOM,-1, ,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.006477654
284,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,10,EF,GAST,5, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.398977757
285,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,90,2, ,0,0, ,0,0,0.38636
286,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.234059308
287,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,5,EF,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.623928009
288,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,40,EF,FISH,1, ,0, ,0,BLE,25,2, ,0,0, ,0,0,0.360086893
289,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MOSP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,1,0, ,0,0, ,0,0,0.065273884
290,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,70,2, ,0,0, ,0,0,0.348112928
291,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,40,EF, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.256586614
292,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.081362952
293,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,40,2, ,0,0, ,0,0,0.266543224
294,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.332534405
295,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,50,KN,PRED,1, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.33033807
296,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,5,KN, ,0, ,0, ,0,BLE,95,1, ,0,0, ,0,0,0.287734113
297,MSL,2019,SE1902,LAN-1768,A,10,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049073211
298,MSL,2019,SE1902,LAN-1768,A,10,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031308146
299,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,75,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.171981509
300,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079621166
301,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,40,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151661862
302,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.10665702
303,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PMEA, ,0,0,0,95,BR, ,0, ,0, ,0,BLE,5,2, ,0,0, ,0,0,0.124165777
304,MSL,2019,SE1902,LAN-1768,A,15,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040800246
305,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,25,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070049269
306,MSL,2019,SE1902,LAN-1768,A,15,1,1, ,POCS, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027907884
307,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PMEA, ,0,0,0,85,BR, ,0, ,0, ,0,BLE,15,3, ,0,0, ,0,0,0.247066347
308,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,60,KN, ,0, ,0, ,0,BLE,20,2,ALG,1,0, ,0,0,0.469314927
309,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089471895
310,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.156392967
311,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,1,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.204210798
