FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
158,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05438428
159,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056433501
160,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,3,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.0571239
161,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174792677
162,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083013553
163,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.085290679
164,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,3,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087627621
165,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.202649378
166,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053994166
167,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.094673596
168,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,20,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.104535736
169,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.169213032
170,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087358627
171,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121897415
172,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087008276
173,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.123067624
174,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077352311
175,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.260896627
176,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,35,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.117991864
177,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071831609
178,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.13691019
179,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080914893
180,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079748103
181,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11125291
182,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.128197113
183,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084616074
184,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096466627
185,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.172821672
186,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,45,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.321720454
187,MA,2019,SE1902,HAW-4240,A,0,1,1,0,POCS,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.00671193
188,MA,2019,SE1902,HAW-4240,A,0,1,1,0,POCS,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010929318
189,MA,2019,SE1902,HAW-4240,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.008464632
190,MA,2019,SE1902,HAW-4240,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.008089499
191,MA,2019,SE1902,HAW-4240,A,15,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.07297294
192,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,30,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.16557065
193,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098960699
194,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.092819449
195,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061982659
196,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,40,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086636078
197,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,15,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.170107025
198,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,10,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152943813
199,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089789142
200,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.243499199
201,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109539811
202,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,3,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09450947
203,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,10,CO, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.177322813
204,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035733037
205,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037536649
206,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024200207
207,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098397206
208,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.07176162
209,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08506762
210,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,40,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079472763
211,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,55,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.154162933
212,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121770357
213,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,45,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.245090065
214,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR,DZGN,20, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073513605
215,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,80,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.143234249
216,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,35,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.189130643
217,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,20,BR,DZGN,20, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102237762
218,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061687763
219,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,30,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.173786651
220,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.240597278
221,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.231934344
222,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105600189
223,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,75,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136497106
224,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.27803471
225,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,55,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.448829433
226,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.116783646
227,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,45,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065068041
228,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,30,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.19250787
229,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0,BLE,10,3, ,0,0, ,0,0,0.054113308
230,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,20,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.108378458
231,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,-1,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.12761011
232,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,35,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.114415777
233,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,70,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.143319085
234,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054739109
235,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069673667
236,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,40,BR,TLS,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.196486945
237,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,35,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.186899172
238,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,3,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102668641
239,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,45,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.226117071
240,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,35,BR, ,0, ,0, ,0,PTR,1,0, ,0,0, ,0,0,0.487924021
241,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056044625
242,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050714987
243,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065093856
244,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.244436413
245,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,15,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136751782
246,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,40,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.614300878
247,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05663506
248,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,10,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056629673
249,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060890475
250,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,35,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.175719237
251,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,15,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.07651307
252,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050770464
253,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028126144
254,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036689508
255,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,CO, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019998501
256,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,50,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.140000715
257,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056632323
258,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,30,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077843753
259,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052674472
260,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049481815
261,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,25,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070058833
262,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03465386
263,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021094312
264,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08317746
265,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060304063
266,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040295161
267,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048699999
268,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056740285
269,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041269843
270,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015160475
271,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080747136
272,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079333348
273,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080802104
274,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046606438
275,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053720202
276,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.168147137
277,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097400206
278,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029307337
279,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.171487871
280,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.217944213
281,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065342941
282,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,30,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11314526
283,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,CO, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039850218
284,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,25,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.117739034
285,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,5,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056608833
286,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033905308
287,MA,2019,SE1902,HAW-4259,A,0,1,1,0,PCOM,0,-1,0,0,0,CO, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014509652
288,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048121201
289,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,POSP,0,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06020299
290,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031115591
291,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054411763
292,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066639704
293,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03125796
294,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046041719
295,MA,2019,SE1902,HAW-4259,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019359751
296,MA,2019,SE1902,HAW-4259,A,0,2.5,1,0,PCOM,0,0,0,0,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.171212267
297,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,PCOM,0,0,0,0,55,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.301895246
298,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POSP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027118444
299,MA,2019,SE1902,HAW-4259,A,10,1,1,0,PCOM,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015950549
300,MA,2019,SE1902,HAW-4259,A,10,1,1,0,PCOM,0,-1,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031302557
301,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,DZGN,90,PRED,10, ,0, ,0,0, ,0,0, ,0,0,0.117458417
302,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,POSP,0,0,0,0,10,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.092556631
303,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,PCOM,0,0,0,0,3,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.108128304
304,MA,2019,SE1902,HAW-4259,A,10,1,1,0,PCOM,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046210929
305,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,PCOM,0,0,0,0,20,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.365591152
306,MA,2019,SE1902,HAW-4259,A,10,1,1,0,PCOM,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033442638
307,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POCS,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009932271
308,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,PCOM,0,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072127734
309,MA,2019,SE1902,HAW-4259,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037489732
310,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,PCOM,0,0,0,0,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.224380258
311,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026312925
312,MA,2019,SE1902,HAW-4259,A,10,1,1,0,PCOM,0,-1,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039965111
313,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02123982
314,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024412496
315,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POSP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029824151
316,MA,2019,SE1902,HAW-4259,A,10,1,1,0,POSP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022983907
317,MA,2019,SE1902,HAW-4259,A,10,2.5,1,0,PCOM,0,0,0,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.455621784
