FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
678,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053338541
679,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.124025199
680,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.095093428
681,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,25,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.575527185
682,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068438659
683,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.12560207
684,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.195342904
685,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.124367601
686,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.168691582
687,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,35,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.402222836
688,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,40,MD,TLS,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.256007812
689,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134089261
690,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.110901038
691,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.128534198
692,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,20,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.116900343
693,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.279307733
694,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,20,MD,PRED,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.425113221
695,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,30,MD,PRED,4, ,0, ,0, ,0,0, ,0,0, ,0,0,0.512809985
696,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.245518818
697,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,40,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.230758423
698,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.237254968
699,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.137531851
700,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081764112
701,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067420026
702,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,25,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.31404869
703,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.111751958
704,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064270211
705,MA,2019,SE1902,HAW-4241,A,0,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.19243204
706,MA,2019,SE1902,HAW-4241,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086451663
707, ,0, , , ,0,1,1,-1, , ,-1, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009924716
708, ,0, , , ,0,2.5,1,-1, , ,0, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.139259507
709, ,0, , , ,5,1,1,-1, , ,-1, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022853664
710, ,0, , , ,5,2.5,1,-1, , ,0, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0899
711, ,0, , , ,10,1,1,-1, , ,-1, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042643171
712, ,0, , , ,10,2.5,1,-1, , ,0, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.131438846
713, ,0, , , ,15,2.5,1,-1, , ,0, , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086553394
714, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03786093
715, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045301767
716, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071185673
717, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033780024
718, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.312811076
719, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049893186
720, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.118803411
721, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014123031
722, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022294842
723, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015616018
724, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041796771
725, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091172365
726, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012124768
727, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068815114
728, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100331949
729, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04074506
730, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026803359
731, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013340541
732, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061005246
733, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078196227
734, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1919763
735, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.209416069
736, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068750927
737, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.237823675
738, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057519562
739, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.183730781
740, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.214593289
741, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.239101338
742, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080506708
743, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.145326013
744, ,0, , , ,0,0,0, , , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.507785201
745,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,70,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.122033479
746,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034483764
747,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05706356
748,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047432161
749,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090060979
750,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060515288
751,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076344287
752,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.214715299
753,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MPAT, ,0, , ,5,EM, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.078066959
754,RS,2019,SE1902,HAW-4257,A,0,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038422519
755,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043710411
756,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,85,MD, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.34961147
757,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MPAT, ,0, , ,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083480297
758,RS,2019,SE1902,HAW-4257,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019670283
759,RS,2019,SE1902,HAW-4257,A,0,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036151901
760,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048083781
761,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036067991
762,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084677388
763,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052859247
764,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.193867094
765,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033480891
766,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052946199
767,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,POSP, ,0, , ,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082305285
768,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,45,MD, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.108091859
769,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,95,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083123583
770,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,30,EM, ,0, ,0, ,0,BLE,50,2, ,0,0, ,0,0,0.117263166
771,RS,2019,SE1902,HAW-4257,A,0,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024993
772,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041389008
773,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045398238
774,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PCOM, ,0, , ,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063485194
775,RS,2019,SE1902,HAW-4257,A,0,1,1, ,POSP, ,-1, , ,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046343177
776,RS,2019,SE1902,HAW-4257,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010679418
777,RS,2019,SE1902,HAW-4257,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039932192
778,RS,2019,SE1902,HAW-4257,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046500861
779,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045328247
780,RS,2019,SE1902,HAW-4257,A,0,1,1, ,POSP, ,-1, , ,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031401435
781,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037704774
782,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061447944
783,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,20,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102536334
784,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,15,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.069772489
785,RS,2019,SE1902,HAW-4257,A,0,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041994524
786,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLUT, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055748452
787,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PCOM, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052621763
788,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063485589
789,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,65,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.172773667
790,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PCOM, ,0, , ,70,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.333389652
791,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100907135
792,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MPAT, ,0, , ,30,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.125583319
793,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,20,EM, ,0, ,0, ,0,BLE,50,3, ,0,0, ,0,0,0.075353168
794,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PCOM, ,0, , ,60,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.477880738
795,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,POSP, ,0, , ,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089998056
796,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.122661568
797,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.108894446
798,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.270992712
799,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,10,EM, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.208412884
800,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057085286
801,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081305657
802,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,70,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.23298605
803,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PCOM, ,0, , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.139265789
804,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0995
805,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136657858
806,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PCOM, ,0, , ,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.15008271
807,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,10,EM, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.112991902
808,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,MCAP, ,0, , ,45,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.154615427
809,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,PLOB, ,0, , ,25,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.120809975
810,RS,2019,SE1902,HAW-4257,A,0,2.5,1, ,POSP, ,0, , ,25,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082187713
811,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,65,MD, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.084141309
812,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014682303
813,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,70,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.118183331
814,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,80,MD, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.32911191
815,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043026736
816,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04048827
817,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.252036704
818,RS,2019,SE1902,HAW-4257,A,5,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01906725
819,RS,2019,SE1902,HAW-4257,A,5,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025188291
820,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,40,MD, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.22741805
821,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.057512781
822,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,20,MD, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.094142711
823,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034109383
824,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PCOM, ,-1, , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039924929
825,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,MCAP, ,0, , ,35,EM, ,0, ,0, ,0,BLE,10,2, ,0,0, ,0,0,0.297608148
826,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PCOM, ,0, , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072847375
827,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PCOM, ,-1, , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035468296
828,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,45,MD,TLS,5, ,0, ,0,SGA,5,0, ,0,0, ,0,0,0.319328327
829,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046613519
830,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PCOM, ,0, , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055560866
831,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PCOM, ,-1, , ,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037535317
832,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PCOM, ,0, , ,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056041591
833,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PCOM, ,-1, , ,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039486707
834,RS,2019,SE1902,HAW-4257,A,5,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033520143
835,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,40,MD,UNKN,2, ,0, ,0,SGA,3,0, ,0,0, ,0,0,0.647023724
836,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,25,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105068074
837,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,MCAP, ,0, , ,15,EM, ,0, ,0, ,0,BLE,60,2, ,0,0, ,0,0,0.275712913
838,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04395566
839,RS,2019,SE1902,HAW-4257,A,5,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013
840,RS,2019,SE1902,HAW-4257,A,5,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022588714
841,RS,2019,SE1902,HAW-4257,A,5,1,1, ,POCS, ,-1, , ,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029477111
842,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041830372
843,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PCOM, ,0, , ,5,BR, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.0668
844,RS,2019,SE1902,HAW-4257,A,5,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0516
845,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012757743
846,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022624101
847,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PCOM, ,-1, , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035155227
848,RS,2019,SE1902,HAW-4257,A,5,1,1, ,PLOB, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012788276
