"","FID.x","ANALYST.x","OBS_YEAR.x","MISSION_ID.x","SITE","TRANSECT.x","SEGMENT","SEGLENGTH.x","SEGWIDTH.x","NO_COLONY.x","SPCODE.x","EX_BOUND.x","JUVENILE.x","FRAGMENT.x","REMNANT.x","OLDDEAD.x","MORPH_CODE.x","RDCAUSE1.x","RD_1.x","RDCAUSE2.x","RD_2.x","RDCAUSE3.x","RD_3.x","CON_1.x","EXTENT_1.x","SEV_1.x","CON_2.x","EXTENT_2.x","SEV_2.x","CON_3.x","EXTENT_3.x","SEV_3.x","Shape_Leng.x","FID.y","ANALYST.y","OBS_YEAR.y","MISSION_ID.y","TRANSECT.y","SEGLENGTH.y","SEGWIDTH.y","NO_COLONY.y","SPCODE.y","EX_BOUND.y","JUVENILE.y","FRAGMENT.y","REMNANT.y","OLDDEAD.y","MORPH_CODE.y","RDCAUSE1.y","RD_1.y","RDCAUSE2.y","RD_2.y","RDCAUSE3.y","RD_3.y","CON_1.y","EXTENT_1.y","SEV_1.y","CON_2.y","EXTENT_2.y","SEV_2.y","CON_3.y","EXTENT_3.y","SEV_3.y","Shape_Leng.y","SEGAREA","site_seg"
"62","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"371","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.788729922,2.5,"LAN-01816 10"
"63","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"372","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.218741857,2.5,"LAN-01816 10"
"64","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"373","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.226914367,2.5,"LAN-01816 10"
"65","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"374","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","10","KN","NA",0,"NA",0,"NA",0,"BLE",90,1,"NA",0,0,"NA",0,0,0.298041222,2.5,"LAN-01816 10"
"66","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"375","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","5","EM","NA",0,"NA",0,"NA",0,"BLE",95,2,"NA",0,0,"NA",0,0,0.241422824,2.5,"LAN-01816 10"
"67","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"376","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.073608219,2.5,"LAN-01816 10"
"68","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"377","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.442317498,2.5,"LAN-01816 10"
"69","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"378","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","75","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.343883992,2.5,"LAN-01816 10"
"70","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"379","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","5","EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.531215974,2.5,"LAN-01816 10"
"71","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"380","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.192666811,2.5,"LAN-01816 10"
"72","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"381","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050848206,2.5,"LAN-01816 10"
"73","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"382","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","90","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.529633996,2.5,"LAN-01816 10"
"74","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"383","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.160391769,2.5,"LAN-01816 10"
"75","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"384","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","5","EC","NA",0,"NA",0,"NA",0,"BLE",95,2,"NA",0,0,"NA",0,0,0.255322012,2.5,"LAN-01816 10"
"76","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"385","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","5","EM","NA",0,"NA",0,"NA",0,"BLE",10,2,"NA",0,0,"NA",0,0,0.656400404,2.5,"LAN-01816 10"
"77","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"386","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","KN","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.093842688,2.5,"LAN-01816 10"
"78","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"387","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"BLE",5,2,"NA",0,0,"NA",0,0,0.195798494,2.5,"LAN-01816 10"
"79","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"388","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","10","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.56135739,2.5,"LAN-01816 10"
"80","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"389","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.146216552,2.5,"LAN-01816 10"
"81","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"390","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.132330646,2.5,"LAN-01816 10"
"82","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"391","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","20","EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.237487264,2.5,"LAN-01816 10"
"83","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"392","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.111302875,2.5,"LAN-01816 10"
"84","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"393","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.465075864,2.5,"LAN-01816 10"
"85","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"394","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","60","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.951029609,2.5,"LAN-01816 10"
"86","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"395","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"BLE",99,3,"NA",0,0,"NA",0,0,0.525992737,2.5,"LAN-01816 10"
"87","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"396","MSL",2019,"SE1902","A",2.5,1,NA,"POSP",NA,"0","0","0","10","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,1.275260731,2.5,"LAN-01816 10"
"88","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"397","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.165101483,2.5,"LAN-01816 10"
"89","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"398","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","50","EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.817416131,2.5,"LAN-01816 10"
"90","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"399","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.090438321,2.5,"LAN-01816 10"
"91","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"400","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","10","KN","NA",0,"NA",0,"NA",0,"BLE",90,2,"NA",0,0,"NA",0,0,0.210421388,2.5,"LAN-01816 10"
"92","402","MSL",2019,"SE1902","LAN-01816","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0013,"401","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP","-1","0","0","0","0","KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.001992486,2.5,"LAN-01816 10"
"93","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"403","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"BLP",5,3,"NA",0,0,"NA",0,0,0.871428856,2.5,"LAN-01816 15"
"94","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"404","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"BLE",10,1,"NA",0,0,"NA",0,0,0.46926615,2.5,"LAN-01816 15"
"95","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"405","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.197743369,2.5,"LAN-01816 15"
"96","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"406","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,0.126585466,2.5,"LAN-01816 15"
"97","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"407","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","10","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.452455756,2.5,"LAN-01816 15"
"98","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"408","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.132244508,2.5,"LAN-01816 15"
"99","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"409","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","50","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.143852877,2.5,"LAN-01816 15"
"100","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"410","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","20","EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.506364346,2.5,"LAN-01816 15"
"101","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"411","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","5","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.119006051,2.5,"LAN-01816 15"
"102","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"412","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","5","EC","NA",0,"NA",0,"NA",0,"BLE",95,1,"NA",0,0,"NA",0,0,0.182548733,2.5,"LAN-01816 15"
"103","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"413","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","70","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.657425563,2.5,"LAN-01816 15"
"104","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"414","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","3","EM","NA",0,"NA",0,"NA",0,"BLP",5,3,"NA",0,0,"NA",0,0,0.495489828,2.5,"LAN-01816 15"
"105","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"415","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","25","BR","NA",0,"NA",0,"NA",0,"BLE",75,1,"NA",0,0,"NA",0,0,0.366432775,2.5,"LAN-01816 15"
"106","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"416","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.163189736,2.5,"LAN-01816 15"
"107","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"417","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.223582759,2.5,"LAN-01816 15"
"108","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"418","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","10","EM","GAST",3,"NA",0,"NA",0,"DIS",80,0,"NA",0,0,"NA",0,0,0.701232723,2.5,"LAN-01816 15"
"109","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"419","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","95","BR","NA",0,"NA",0,"NA",0,"BLE",5,1,"ALG",1,0,"NA",0,0,0.240106059,2.5,"LAN-01816 15"
"110","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"420","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","95","BR","NA",0,"NA",0,"NA",0,"ALG",3,0,"NA",0,0,"NA",0,0,0.215679508,2.5,"LAN-01816 15"
"111","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"421","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","50","BR","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.101607086,2.5,"LAN-01816 15"
"112","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"422","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","10","EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.283470632,2.5,"LAN-01816 15"
"113","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"423","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","1","EM","NA",0,"NA",0,"NA",0,"BLE",99,1,"NA",0,0,"NA",0,0,0.238916094,2.5,"LAN-01816 15"
"114","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"424","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","10","EM","NA",0,"NA",0,"NA",0,"BLE",90,2,"NA",0,0,"NA",0,0,0.288887469,2.5,"LAN-01816 15"
"115","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"425","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.161414559,2.5,"LAN-01816 15"
"116","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"426","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","10","BR","NA",0,"NA",0,"NA",0,"BLE",80,2,"NA",0,0,"NA",0,0,1.060786473,2.5,"LAN-01816 15"
"117","427","MSL",2019,"SE1902","LAN-01816","A","15",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001208305,"428","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","80","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.142850447,2.5,"LAN-01816 15"
"118","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"448","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","95","EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.677425309,2.5,"LAN-01829 10"
"119","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"449","MSL",2019,"SE1902","A",2.5,1,NA,"COCE",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.054352921,2.5,"LAN-01829 10"
"120","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"450","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","20","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.151967134,2.5,"LAN-01829 10"
"121","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"451","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","95","MD","NA",0,"NA",0,"NA",0,"ALG",5,2,"ALG",5,0,"NA",0,0,0.1205458,2.5,"LAN-01829 10"
"122","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"452","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","40","EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.218065724,2.5,"LAN-01829 10"
"123","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"453","MSL",2019,"SE1902","A",2.5,1,NA,"MOSP",NA,"0","0","0","50","EM","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.116879126,2.5,"LAN-01829 10"
"124","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"454","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","50","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.123835375,2.5,"LAN-01829 10"
"125","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"455","MSL",2019,"SE1902","A",2.5,1,NA,"MOSP",NA,"0","0","0","35","EM","NA",0,"NA",0,"NA",0,"BLE",65,2,"NA",0,0,"NA",0,0,0.090644911,2.5,"LAN-01829 10"
