FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
538,CA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099666845
539,CA,2019,SE1902,HAW-4263,3,2.5,1,0,PCOM,0,KN,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.225640599
540,CA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077077882
541,CA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127656766
542,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PCOM,0,BR,0,40, ,0, ,0, ,0,PTR,2,0,ALG,10,0, ,0,0,0.594655565
543,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087848278
544,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051688781
545,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PCOM,0,KN,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097863425
546,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109076898
547,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PCOM,0,KN,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.239956766
548,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.189767437
549,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.225916976
550,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.464091585
551,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,40,TLS,5, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.347614183
552,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06414959
553,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201639109
554,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050136613
555,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071936083
556,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PCOM,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057614668
557,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091654241
558,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.156475748
559,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0,DIS,5,0, ,0,0, ,0,0,0.181003647
560,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,45,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.150148793
561,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.235038763
562,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084017201
563,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.459386994
564,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.254074339
565,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.230668289
566,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.445443891
567,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.210711389
568,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174798456
569,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.268260712
570,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133936291
571,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076330139
572,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.460647555
573,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098976007
574,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.240851093
575,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.124488595
576,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106429179
577,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174810898
578,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.202026657
579,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.27471558
580,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050973326
581,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.323577904
582,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.226100088
583,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133340203
584,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086191531
585,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053207988
586,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11857698
587,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.301234543
588,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093575905
589,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072639177
590,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.146377934
591,MA,2019,SE1902,HAW-4263,3,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039787686
592,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062100079
593,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,-1,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.46560131
594,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PCOM,0,BR,-1,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.256649353
595,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.237258003
596,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089428909
597,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,-1,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.203000886
598,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PCOM,0,BR,0,33, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.700511792
599,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PMEA,0,BR,-1,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041773796
600,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EF,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130552556
601,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.316811506
602,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.353690274
603,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066881462
604,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,-1,35, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.235803732
605,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.135298927
606,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099746178
607,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,TIN,1,0, ,0,0, ,0,0,0.16854498
608,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,POSP,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.138242685
609,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,-1,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179425361
610,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,-1,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.182776202
611,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082445922
612,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,1,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0013
613,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09312368
614,RS,2019,SE1902,HAW_4263,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037375125
615,RS,2019,SE1902,HAW_4263,3,1,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.044364062
616,RS,2019,SE1902,HAW_4263,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016191974
617,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,KN,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102054739
618,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,BR,0,45, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.674024933
619,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.116114297
620,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090359559
621,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134777484
622,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064919181
623,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059680231
624,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053249694
625,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051924946
626,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068406578
627,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.108947326
628,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.28319721
629,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,50,TLS,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127062977
630,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0500018
631,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051606201
632,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.426902753
633,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.282910939
634,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113780359
635,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.16469077
636,RS,2019,SE1902,HAW_4263,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049383095
637,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09194705
638,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096025519
639,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056319534
640,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091181973
641,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050172203
642,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.101460387
643,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163531159
644,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.186806852
645,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130241966
646,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.196685841
647,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051705416
648,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.066440048
649,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0,DIS,2,0, ,0,0, ,0,0,0.229435829
650,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099741365
651,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,MD,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.141651439
652,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113147028
653,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082479209
654,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.252014622
655,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.348742384
656,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.181929931
657,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.223731738
658,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136728416
659,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084468751
660,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,50,TLS,5, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.43819288
661,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179187946
662,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05731492
663,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.262694975
664,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086170122
665,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066999851
666,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083549327
667,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,60,TLS,2, ,0, ,0,DIS,7,0, ,0,0, ,0,0,0.339324329
668,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.648766715
669,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,40,GAST,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.532521042
670,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0,PRS,4,0, ,0,0, ,0,0,0.536635818
671,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.104872541
672,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064132364
673,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,12, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.422592298
674,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.237782968
675,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.233000451
676,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.19685675
677,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,70,TLS,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.405323823
678,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061460636
679,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046862564
680,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.189321658
681,MA,2019,SE1902,HAW-4264,1,1,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.003577707
682,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02129413
683,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023260697
684,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014317123
685,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029041349
686,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040431671
687,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011910501
688,MA,2019,SE1902,HAW-4264,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045009555
689,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.409027689
690,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072601102
691,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.107340997
692,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093800852
693,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06601674
694,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.061436878
695,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,25,UNKN,5, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.086490694
696,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.166248759
697,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152386482
698,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089100226
699,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.183125094
700,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075304714
701,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056657921
702,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045394382
703,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041861677
704,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027634219
705,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072508344
706,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016022485
707,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.199437735
708,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,65,UNKN,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126891173
