"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA","REVIEW_ANALYST"
4319,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,30,"KN",NA,0,NA,0,NA,0,"BLE",50,1,"ALG",1,0,NA,0,0,0.172896327,"LAN-1788 0",2.5,"RS"
4320,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"LBEW",0,0,0,0,2,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.102496097,"LAN-1788 0",2.5,"RS"
4321,"AH",2019,"SE1902","LAN-01788","A",0,1,1,0,"MOSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.017332627,"LAN-1788 0",1,"RS"
4322,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MOSP",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,"BLE",80,1,NA,0,0,NA,0,0,0.056399024,"LAN-1788 0",2.5,"RS"
4323,"AH",2019,"SE1902","LAN-01788","A",0,1,1,0,"PDUE",0,0,0,-1,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019260582,"LAN-1788 0",1,"RS"
4324,"AH",2019,"SE1902","LAN-01788","A",0,1,1,0,"PDUE",0,0,0,-1,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.021622674,"LAN-1788 0",1,"RS"
4325,"AH",2019,"SE1902","LAN-01788","A",0,1,1,0,"MPAT",0,0,0,-1,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.038401172,"LAN-1788 0",1,"RS"
4326,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PVAR",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.068392177,"LAN-1788 0",2.5,"RS"
4327,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"POSP",0,0,0,0,60,"EM",NA,0,NA,0,NA,0,"BLE",40,1,"ALG",1,0,NA,0,0,0.066565157,"LAN-1788 0",2.5,"RS"
4328,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PMEA",0,0,0,0,30,"BR","TLS",3,NA,0,NA,0,"BLE",65,1,NA,0,0,NA,0,0,0.376781967,"LAN-1788 0",2.5,"RS"
4329,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"COCE",0,0,0,0,40,"EM",NA,0,NA,0,NA,0,"ALG",5,0,"BLE",20,1,NA,0,0,0.100312162,"LAN-1788 0",2.5,"RS"
4330,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MPAT",0,0,0,0,15,"EM",NA,0,NA,0,NA,0,"BLE",5,1,"ALG",2,0,NA,0,0,0.395712422,"LAN-1788 0",2.5,"RS"
4331,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PVAR",0,0,0,0,25,"EM",NA,0,NA,0,NA,0,"BLE",10,1,NA,0,0,NA,0,0,0.071957558,"LAN-1788 0",2.5,"RS"
4332,"AH",2019,"SE1902","LAN-01788","A",0,1,1,0,"COCE",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.029570593,"LAN-1788 0",1,"RS"
4333,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PVAR",0,0,0,0,60,"EM",NA,0,NA,0,NA,0,"BLE",2,1,"ALG",5,0,NA,0,0,0.397465785,"LAN-1788 0",2.5,"RS"
4334,"AH",2019,"SE1902","LAN-01788","A",0,1,1,0,"UNKN",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.00826075,"LAN-1788 0",1,"RS"
4335,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PMEA",0,0,0,0,20,"BR",NA,0,NA,0,NA,0,"BLE",80,1,NA,0,0,NA,0,0,0.158302653,"LAN-1788 0",2.5,"RS"
4336,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,35,"KN",NA,0,NA,0,NA,0,"BLE",30,1,"ALG",3,0,NA,0,0,0.696160686,"LAN-1788 0",2.5,"RS"
4337,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,3,"KN",NA,0,NA,0,NA,0,"BLE",40,1,NA,0,0,NA,0,0,0.415583987,"LAN-1788 0",2.5,"RS"
4338,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PDUE",0,0,0,0,65,"ML",NA,0,NA,0,NA,0,"BLE",30,3,NA,0,0,NA,0,0,0.240511974,"LAN-1788 0",2.5,"RS"
4339,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"COCE",0,0,0,0,40,"EM",NA,0,NA,0,NA,0,"BLE",40,2,"ALG",2,0,NA,0,0,0.062823325,"LAN-1788 0",2.5,"RS"
4340,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"COCE",0,0,0,0,20,"EF",NA,0,NA,0,NA,0,"BLE",25,1,NA,0,0,NA,0,0,0.062677667,"LAN-1788 0",2.5,"RS"
4341,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MPAT",0,0,0,0,40,"EF","PRED",1,NA,0,NA,0,"BLE",3,1,NA,0,0,NA,0,0,0.849157235,"LAN-1788 0",2.5,"RS"
4342,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"POSP",0,0,0,0,60,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.115012521,"LAN-1788 0",2.5,"RS"
4343,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,25,"EM",NA,0,NA,0,NA,0,"BLE",70,2,"ALG",5,0,NA,0,0,0.340004943,"LAN-1788 0",2.5,"RS"
4344,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,60,"EM",NA,0,NA,0,NA,0,"BLE",35,2,NA,0,0,NA,0,0,0.187319966,"LAN-1788 0",2.5,"RS"
4345,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MPAT",0,0,0,0,40,"EM",NA,0,NA,0,NA,0,"BLE",20,1,NA,0,0,NA,0,0,0.089202916,"LAN-1788 0",2.5,"RS"
4346,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,25,"KN",NA,0,NA,0,NA,0,"BLE",60,1,NA,0,0,NA,0,0,0.374720441,"LAN-1788 0",2.5,"RS"
4347,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MPAT",0,0,0,0,40,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.434517962,"LAN-1788 0",2.5,"RS"
4348,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,15,"BR",NA,0,NA,0,NA,0,"BLE",85,2,"ALG",5,1,NA,0,0,0.365022972,"LAN-1788 0",2.5,"RS"
4349,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,20,"KN",NA,0,NA,0,NA,0,"BLE",10,1,NA,0,0,NA,0,0,0.205048604,"LAN-1788 0",2.5,"RS"
4350,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,10,"BR",NA,0,NA,0,NA,0,"BLE",80,2,NA,0,0,NA,0,0,0.479737803,"LAN-1788 0",2.5,"RS"
4351,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,15,"BR",NA,0,NA,0,NA,0,"BLE",30,1,"ALG",3,0,NA,0,0,0.15628362,"LAN-1788 0",2.5,"RS"
4352,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,15,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.142957231,"LAN-1788 0",2.5,"RS"
4353,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"PVAR",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,"ALG",3,0,NA,0,0,NA,0,0,0.118973148,"LAN-1788 0",2.5,"RS"
4354,"AH",2019,"SE1902","LAN-01788","A",0,2.5,1,0,"MCAP",0,0,0,0,35,"KN",NA,0,NA,0,NA,0,"BLE",15,1,"ALG",3,0,NA,0,0,0.324420484,"LAN-1788 0",2.5,"RS"
4400,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,"BLE",80,2,"ALG",5,0,NA,0,0,0.06628137,"LAN-1788 10",2.5,"RS"
4401,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"COCE",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.025821309,"LAN-1788 10",1,"RS"
4402,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008854942,"LAN-1788 10",1,"RS"
4403,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.007694154,"LAN-1788 10",1,"RS"
4404,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018617196,"LAN-1788 10",1,"RS"
4405,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.032394598,"LAN-1788 10",1,"RS"
4406,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,0,0,-1,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.021070596,"LAN-1788 10",1,"RS"
4407,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MPAT",0,0,0,0,25,"EF",NA,0,NA,0,NA,0,"BLE",15,1,NA,0,0,NA,0,0,0.325179857,"LAN-1788 10",2.5,"RS"
4408,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MPAT",0,0,0,0,2,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.1157,"LAN-1788 10",2.5,"RS"
4409,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"PMEA",0,0,0,0,3,"BR","UNKN",2,NA,0,NA,0,"DIS",5,0,NA,0,0,NA,0,0,0.218819561,"LAN-1788 10",2.5,"RS"
4410,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MPAT",0,0,0,0,15,"EM",NA,0,NA,0,NA,0,"BLE",20,1,NA,0,0,NA,0,0,0.268001865,"LAN-1788 10",2.5,"RS"
4411,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,45,"MD","TLS",3,NA,0,NA,0,"BLE",35,1,"ALG",3,0,NA,0,0,0.833050473,"LAN-1788 10",2.5,"RS"
4412,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"LBEW",0,0,0,0,2,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.118125442,"LAN-1788 10",2.5,"RS"
4413,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,2,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.260750475,"LAN-1788 10",2.5,"RS"
4414,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"POSP",0,0,0,0,60,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.720192787,"LAN-1788 10",2.5,"RS"
4415,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"MFLA",0,-1,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014453373,"LAN-1788 10",1,"RS"
4416,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MFLA",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,"BLE",95,1,NA,0,0,NA,0,0,0.080616934,"LAN-1788 10",2.5,"RS"
4417,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"POSP",0,0,0,0,30,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.183240281,"LAN-1788 10",2.5,"RS"
4418,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.045866109,"LAN-1788 10",1,"RS"
4419,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.01864618,"LAN-1788 10",1,"RS"
4420,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"PDUE",0,0,0,0,65,"ML",NA,0,NA,0,NA,0,"BLE",30,2,NA,0,0,NA,0,0,0.497991214,"LAN-1788 10",2.5,"RS"
4421,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"PMEA",0,0,0,0,2,"BR","DAMG",1,NA,0,NA,0,"BLE",90,1,NA,0,0,NA,0,0,0.160880858,"LAN-1788 10",2.5,"RS"
4422,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"PMEA",0,0,0,0,35,"BR","DAMG",3,NA,0,NA,0,"DIS",2,0,"ALG",3,0,NA,0,0,0.241486935,"LAN-1788 10",2.5,"RS"
4423,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,65,"KN",NA,0,NA,0,NA,0,"BLE",35,3,NA,0,0,NA,0,0,0.186451737,"LAN-1788 10",2.5,"RS"
4424,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"PDUE",0,0,0,0,70,"ML",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.22909904,"LAN-1788 10",2.5,"RS"
4425,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MPAT",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,"BLE",15,1,NA,0,0,NA,0,0,0.180382538,"LAN-1788 10",2.5,"RS"
4426,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.404549194,"LAN-1788 10",2.5,"RS"
4427,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"PMEA",0,0,0,0,3,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.161859353,"LAN-1788 10",2.5,"RS"
4428,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,65,"KN",NA,0,NA,0,NA,0,"BLE",15,1,"ALG",10,0,NA,0,0,0.239520459,"LAN-1788 10",2.5,"RS"
4429,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"COCE",0,0,0,0,85,"MD",NA,0,NA,0,NA,0,"BLE",15,2,NA,0,0,NA,0,0,0.457587347,"LAN-1788 10",2.5,"RS"
4430,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MPAT",0,0,0,0,40,"EM",NA,0,NA,0,NA,0,"BLE",5,1,NA,0,0,NA,0,0,0.163279423,"LAN-1788 10",2.5,"RS"
4431,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,15,"KN",NA,0,NA,0,NA,0,"ALG",5,0,"BLE",60,2,NA,0,0,0.44652991,"LAN-1788 10",2.5,"RS"
4432,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MPAT",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.197402051,"LAN-1788 10",2.5,"RS"
4433,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"COCE",0,0,0,0,50,"MD",NA,0,NA,0,NA,0,"BLE",20,1,NA,0,0,NA,0,0,0.101600001,"LAN-1788 10",2.5,"RS"
4434,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,45,"EM","TLS",5,NA,0,NA,0,"BLE",15,1,NA,0,0,NA,0,0,0.228363855,"LAN-1788 10",2.5,"RS"
4435,"AH",2019,"SE1902","LAN-01788","A",10,2.5,1,0,"MCAP",0,0,0,0,40,"KN","TLS",1,NA,0,NA,0,"ALG",5,0,"BLE",45,2,NA,0,0,1.039752673,"LAN-1788 10",2.5,"RS"
5941,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,35,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.217626331,"MAI-2520 0",2.5,"RS"
5942,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.012665701,"MAI-2520 0",1,"RS"
5943,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"PLOB",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.040125429,"MAI-2520 0",1,"RS"
5944,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"UNKN",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010358572,"MAI-2520 0",1,"RS"
5945,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,10,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.122135089,"MAI-2520 0",2.5,"RS"
5946,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.032709937,"MAI-2520 0",1,"RS"
5947,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.032790853,"MAI-2520 0",1,"RS"
5948,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014046352,"MAI-2520 0",1,"RS"
5949,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"UNKN",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018970767,"MAI-2520 0",1,"RS"
5950,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.015601283,"MAI-2520 0",1,"RS"
5951,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010269371,"MAI-2520 0",1,"RS"
5952,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018067926,"MAI-2520 0",1,"RS"
5953,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010914211,"MAI-2520 0",1,"RS"
5954,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"UNKN",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010621676,"MAI-2520 0",1,"RS"
5955,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0131,"MAI-2520 0",1,"RS"
5956,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.009314504,"MAI-2520 0",1,"RS"
5957,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014290206,"MAI-2520 0",1,"RS"
5958,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008649278,"MAI-2520 0",1,"RS"
5959,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.011515641,"MAI-2520 0",1,"RS"
5960,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,2,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.057467383,"MAI-2520 0",2.5,"RS"
5961,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"UNKN",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.017906703,"MAI-2520 0",1,"RS"
5962,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014741099,"MAI-2520 0",1,"RS"
5963,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.006224147,"MAI-2520 0",1,"RS"
5964,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"UNKN",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014749237,"MAI-2520 0",1,"RS"
5965,"CA",2019,"SE1902","MAI-02520","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.021992044,"MAI-2520 0",1,"RS"
5966,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.090332995,"MAI-2520 0",2.5,"RS"
5967,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,1,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081187437,"MAI-2520 0",2.5,"RS"
5968,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,15,"MD","MACA",10,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.094672119,"MAI-2520 0",2.5,"RS"
5969,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,15,"MD","MACA",3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.136492345,"MAI-2520 0",2.5,"RS"
5970,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,15,"MD","MACA",4,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.143173531,"MAI-2520 0",2.5,"RS"
5971,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,10,"KN","MACA",15,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053647088,"MAI-2520 0",2.5,"RS"
5972,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,2,"MD","MACA",3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053954519,"MAI-2520 0",2.5,"RS"
5973,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081913431,"MAI-2520 0",2.5,"RS"
5974,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,90,"MD","MACA",1,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.153821975,"MAI-2520 0",2.5,"RS"
5975,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"PLOB",0,0,0,0,1,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.10204357,"MAI-2520 0",2.5,"RS"
5976,"CA",2019,"SE1902","MAI-02520","A",0,2.5,1,0,"POSP",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.103950998,"MAI-2520 0",2.5,"RS"
7547,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.443999922,"MOL-2265 10",2.5,"RS"
7548,"MSL",2019,"SE1902","MOL-02265","A",10,1,1,0,"PCOM",0,-1,0,0,0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.032635257,"MOL-2265 10",1,"RS"
7549,"MSL",2019,"SE1902","MOL-02265","A",10,1,1,0,"PCOM",0,-1,0,0,0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.044261157,"MOL-2265 10",1,"RS"
7550,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,1.146677885,"MOL-2265 10",2.5,"RS"
7551,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PCOM",0,0,0,0,40,"BR",NA,0,NA,0,NA,0,"PRS",1,0,NA,0,0,NA,0,0,0.234639404,"MOL-2265 10",2.5,"RS"
7552,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MCAP",-1,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.001555635,"MOL-2265 10",2.5,"RS"
7553,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075014999,"MOL-2265 10",2.5,"RS"
7554,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PCOM",-1,0,0,0,0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.001600001,"MOL-2265 10",2.5,"RS"
7555,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PVAR",0,0,0,0,50,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.370655163,"MOL-2265 10",2.5,"RS"
7556,"MSL",2019,"SE1902","MOL-02265","A",10,1,1,0,"MOSP",0,-1,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.035507746,"MOL-2265 10",1,"RS"
