"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","SEGAREA","site_seg","REVIEW_ANALYST","Lump_Split_Error","SPCODE_CORRECT","MORPH_CORRECT","RDCAUSE_CORRECT","CONDITION_CORRECT","SEVERITY_CORRECT","SIZE_CORRECT","DELETE_COLONY"
4984,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,30,"EM","TLS",1,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.119946655,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4985,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"POSP",0,0,0,0,10,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.056208629,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4986,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLUT",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.114777567,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4987,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.222927544,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4988,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLUT",0,0,0,0,65,"EM",NA,0,NA,0,NA,0,"BLE",20,2,NA,0,0,NA,0,0,0.36546443,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4989,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLUT",0,0,0,0,70,"EM",NA,0,NA,0,NA,0,"ALG",1,0,"PRS",1,0,NA,0,0,0.218708871,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5212,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.073051351,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5213,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"MCAP",0,0,0,0,20,"EF",NA,0,NA,0,NA,0,"BLE",100,3,NA,0,0,NA,0,0,0.051965291,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5214,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,85,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.089416887,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5215,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.062392708,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5216,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,85,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.092163767,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5217,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,95,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.137639275,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5218,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,3,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.163131267,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5219,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,50,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053855547,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
5220,"FL",2019,"SE1902","LAN-01819","A",0,2.5,1,0,"PLOB",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.124317415,2.5,"LAN-01819_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
7145,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.296709319,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7146,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PMEA",0,0,0,0,0,"BR","FISH",1,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.150439689,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7147,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,50,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.367939397,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7148,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,1,"EF",NA,0,NA,0,NA,0,"BLE",99,3,NA,0,0,NA,0,0,0.112423664,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7150,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,40,"MD",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.187189878,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7151,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,1,"EF",NA,0,NA,0,NA,0,"BLP",50,2,NA,0,0,NA,0,0,0.21301723,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7152,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,50,"BR",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.743240055,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7153,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,60,"BR",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.360858005,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7154,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.179268653,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7155,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,45,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.386937205,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7156,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,15,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.157760482,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7157,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,0,"EF","FISH",1,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.155577665,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7158,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,90,"EF",NA,0,NA,0,NA,0,"BLE",10,3,NA,0,0,NA,0,0,0.147624998,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7159,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,1,"EF",NA,0,NA,0,NA,0,"BLE",99,1,NA,0,0,NA,0,0,0.097672923,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7160,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,10,"EF","PRED",1,NA,0,NA,0,"BLE",10,3,NA,0,0,NA,0,0,0.28912428,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7163,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.126424127,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7164,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.078920847,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7165,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,60,"EM",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.208044154,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7167,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,3,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.2560655,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7168,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,90,"EF","GAST",1,NA,0,NA,0,"BLE",5,2,NA,0,0,NA,0,0,0.384596957,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7169,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,"BLE",40,2,NA,0,0,NA,0,0,0.204765548,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7170,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,10,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.234746778,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7171,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,25,"EM",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.156657237,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7172,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,65,"MD",NA,0,NA,0,NA,0,"DIS",1,0,NA,0,0,NA,0,0,0.403086021,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7173,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.219814693,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7174,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,30,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.117852831,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7175,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.12216321,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7176,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,15,"BR",NA,0,NA,0,NA,0,"ALG",1,0,"SGA",1,0,NA,0,0,0.235504247,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7177,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,5,"MD","FISH",1,NA,0,NA,0,"PRS",1,0,NA,0,0,NA,0,0,0.444520967,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7178,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,"DIS",1,0,NA,0,0,NA,0,0,0.238241327,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7179,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,"BLE",80,1,NA,0,0,NA,0,0,0.093107733,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7180,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,"BLE",99,2,NA,0,0,NA,0,0,0.149569415,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7181,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,"BLE",90,2,NA,0,0,NA,0,0,0.073860003,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7182,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,60,"BR",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.187993723,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7183,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.088000284,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7184,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,50,"EM",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.235148485,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7185,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,10,"EF",NA,0,NA,0,NA,0,"BLE",90,1,NA,0,0,NA,0,0,0.238187259,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7186,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,60,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.207590462,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7187,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,65,"MD",NA,0,NA,0,NA,0,"SGA",10,0,"ALG",1,0,NA,0,0,0.371100862,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7188,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MPAT",0,0,0,0,70,"EF",NA,0,NA,0,NA,0,"BLE",25,2,NA,0,0,NA,0,0,0.295706915,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7189,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,1,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.146988503,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7190,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.052568051,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7191,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,20,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.349069277,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7192,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"MCAP",0,0,0,0,1,"EF",NA,0,NA,0,NA,0,"BLE",5,1,NA,0,0,NA,0,0,0.117455098,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7193,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,30,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127104091,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7194,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.197580895,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7195,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.179710044,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7196,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PCOM",0,0,0,0,97,"BR",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.70145826,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
7197,"MSL",2019,"SE1902","MAI-02543","A",5,2.5,1,0,"PLOB",0,0,0,0,50,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.089729035,2.5,"MAI-02543_5","RS",NA,NA,NA,NA,NA,NA,NA,NA
8489,"MSL",2019,"SE1902","MOL-02286","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084233307,2.5,"MOL-02286_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
8490,"MSL",2019,"SE1902","MOL-02286","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083040713,2.5,"MOL-02286_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
8491,"MSL",2019,"SE1902","MOL-02286","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081809666,2.5,"MOL-02286_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
8492,"MSL",2019,"SE1902","MOL-02286","A",10,2.5,1,0,"PLOB",0,0,0,0,95,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.138250679,2.5,"MOL-02286_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
8493,"MSL",2019,"SE1902","MOL-02286","A",10,2.5,1,0,"PLOB",0,0,0,0,3,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.141446809,2.5,"MOL-02286_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
4038,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"UNKN",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038806314,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4041,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PVAR",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049020505,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4042,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049370538,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4043,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"UNKN",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021414949,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4044,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019400001,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4046,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03595386,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4048,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047940067,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4049,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020350184,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4050,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012506398,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4051,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018151584,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4054,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PVAR",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041451298,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4056,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021559452,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4057,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040299503,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4066,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040848011,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4068,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015860012,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4069,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041886752,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4072,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025982493,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4073,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022232408,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4074,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022729937,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4075,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0090824,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4076,"MA",2019,"SE1902","KAU-02115","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02689907,1,"KAU-02115_0","RS",NA,NA,NA,NA,NA,NA,NA,NA
4470,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"COCE",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025821309,1,"LAN-01788_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
4471,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008854942,1,"LAN-01788_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
4472,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007694154,1,"LAN-01788_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
4473,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018617196,1,"LAN-01788_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
4474,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032394598,1,"LAN-01788_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
4484,"AH",2019,"SE1902","LAN-01788","A",10,1,1,0,"MFLA",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014453373,1,"LAN-01788_10","RS",NA,NA,NA,NA,NA,NA,NA,NA
