"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA","REVIEW_ANALYST"
5585,"CA",2019,"SE1902","MAI-02483","A",10,2.5,1,0,"MPAT",0,0,0,0,70,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.070613383,"MAI-2483 10",2.5,"MA"
5586,"CA",2019,"SE1902","MAI-02483","A",10,2.5,1,0,"MCAP",0,0,0,0,50,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.103636335,"MAI-2483 10",2.5,"MA"
5936,"CA",2019,"SE1902","MAI-02515","A",10,2.5,1,0,"PLOB",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.16885642,"MAI-2515 10",2.5,"MA"
5940,"CA",2019,"SE1902","MAI-02515","A",10,1,1,-1," ",0,0,0,0,0," ",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008499999,"MAI-2515 10",1,"MA"
6166,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.33022671,"MAI-2527 15",2.5,"MA"
6167,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.199865755,"MAI-2527 15",2.5,"MA"
6168,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"POSP",0,0,0,0,5,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051325628,"MAI-2527 15",2.5,"MA"
6169,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLOB",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,"SGA",2,0,NA,0,0,NA,0,0,0.150020065,"MAI-2527 15",2.5,"MA"
6170,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.536015598,"MAI-2527 15",2.5,"MA"
6171,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,"BLE",20,1,NA,0,0,NA,0,0,0.481212521,"MAI-2527 15",2.5,"MA"
6172,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,2,"PL",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.309794916,"MAI-2527 15",2.5,"MA"
6173,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLOB",0,0,0,0,1,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.08810732,"MAI-2527 15",2.5,"MA"
6174,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,1,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.190134084,"MAI-2527 15",2.5,"MA"
6175,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PVAR",0,0,0,-1,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.270953299,"MAI-2527 15",2.5,"MA"
6176,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.103757505,"MAI-2527 15",2.5,"MA"
6177,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,70,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.134383108,"MAI-2527 15",2.5,"MA"
6178,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PCOM",0,0,0,0,45,"BR",NA,0,NA,0,NA,0,"ALG",1,0,NA,0,0,NA,0,0,0.941826443,"MAI-2527 15",2.5,"MA"
6179,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLOB",0,0,0,0,50,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.592033218,"MAI-2527 15",2.5,"MA"
6180,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.106571009,"MAI-2527 15",2.5,"MA"
6181,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,15,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0753085,"MAI-2527 15",2.5,"MA"
6182,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLOB",0,0,0,0,15,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.134706978,"MAI-2527 15",2.5,"MA"
6183,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLUT",0,0,0,0,35,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.293653709,"MAI-2527 15",2.5,"MA"
6184,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLUT",0,0,0,0,10,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.208663773,"MAI-2527 15",2.5,"MA"
6185,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.442947242,"MAI-2527 15",2.5,"MA"
6186,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.316164592,"MAI-2527 15",2.5,"MA"
6187,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,10,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.126049673,"MAI-2527 15",2.5,"MA"
6188,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.167214652,"MAI-2527 15",2.5,"MA"
6189,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MPAT",0,0,0,0,2,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.160749028,"MAI-2527 15",2.5,"MA"
6190,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PLOB",0,0,0,0,30,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.062633217,"MAI-2527 15",2.5,"MA"
6191,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,4,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.176053771,"MAI-2527 15",2.5,"MA"
6192,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,20,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.549961353,"MAI-2527 15",2.5,"MA"
6193,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,1,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.149530231,"MAI-2527 15",2.5,"MA"
6194,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PCOM",0,0,0,0,15,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.124669684,"MAI-2527 15",2.5,"MA"
6195,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,2,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084010119,"MAI-2527 15",2.5,"MA"
6196,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"MCAP",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.648678079,"MAI-2527 15",2.5,"MA"
6197,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PCOM",0,0,0,0,4,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084751873,"MAI-2527 15",2.5,"MA"
6198,"CA",2019,"SE1902","MAI-02527","A",15,2.5,1,0,"PCOM",0,0,0,0,1,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.087153484,"MAI-2527 15",2.5,"MA"
6219,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.036367568,"MAI-2530 10",1,"MA"
6220,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.046796688,"MAI-2530 10",1,"MA"
6221,"FL",2019,"SE1902","MAI-02530","A",10,2.5,1,0,"PLOB",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084864362,"MAI-2530 10",2.5,"MA"
6222,"FL",2019,"SE1902","MAI-02530","A",10,2.5,1,0,"PLOB",0,0,0,0,25,"EM",NA,0,NA,0,NA,0,"BLE",90,2,NA,0,0,NA,0,0,0.200999154,"MAI-2530 10",2.5,"MA"
6223,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,"BLE",90,2,NA,0,0,NA,0,0,0.041433561,"MAI-2530 10",1,"MA"
6224,"FL",2019,"SE1902","MAI-02530","A",10,2.5,1,0,"PLOB",0,0,0,0,55,"EM",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.188918209,"MAI-2530 10",2.5,"MA"
6225,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.015047924,"MAI-2530 10",1,"MA"
6226,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.046760025,"MAI-2530 10",1,"MA"
6227,"FL",2019,"SE1902","MAI-02530","A",10,2.5,1,0,"PLOB",0,0,0,0,3,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083044326,"MAI-2530 10",2.5,"MA"
6228,"FL",2019,"SE1902","MAI-02530","A",10,2.5,1,0,"PLOB",0,0,0,0,3,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059550986,"MAI-2530 10",2.5,"MA"
6240,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016636406,"MAI-2530 10",1,"MA"
6241,"FL",2019,"SE1902","MAI-02530","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.013761541,"MAI-2530 10",1,"MA"
6242,"FL",2019,"SE1902","MAI-02530","B",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.037476659,"MAI-2530 10",1,"MA"
6265,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,3,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.143419838,"MAI-2537 10",2.5,"MA"
6266,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLOB",0,0,0,0,2,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076005921,"MAI-2537 10",2.5,"MA"
6267,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLIC",0,0,0,0,2,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.058444588,"MAI-2537 10",2.5,"MA"
6268,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023235533,"MAI-2537 10",1,"MA"
6269,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016968501,"MAI-2537 10",1,"MA"
6270,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.01929378,"MAI-2537 10",1,"MA"
6271,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033380382,"MAI-2537 10",1,"MA"
6272,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047730285,"MAI-2537 10",1,"MA"
6273,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018742733,"MAI-2537 10",1,"MA"
6274,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLUT",0,0,0,0,20,"MD",NA,0,NA,0,NA,0,"SGA",2,0,NA,0,0,NA,0,0,0.633146509,"MAI-2537 10",2.5,"MA"
6275,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.145526975,"MAI-2537 10",2.5,"MA"
6276,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,3,"EM",NA,0,NA,0,NA,0,"SGA",2,0,NA,0,0,NA,0,0,0.208754521,"MAI-2537 10",2.5,"MA"
6277,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.03607007,"MAI-2537 10",1,"MA"
6278,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLUT",0,0,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.112349811,"MAI-2537 10",2.5,"MA"
6279,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"MCAP",0,0,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022402008,"MAI-2537 10",2.5,"MA"
6280,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLUT",0,0,0,0,30,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.483836687,"MAI-2537 10",2.5,"MA"
6281,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MCAP",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019764868,"MAI-2537 10",1,"MA"
6282,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033877426,"MAI-2537 10",1,"MA"
6283,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0329,"MAI-2537 10",1,"MA"
6284,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"MPAT",0,0,-1,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033980287,"MAI-2537 10",2.5,"MA"
6285,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.011624974,"MAI-2537 10",1,"MA"
6286,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0165,"MAI-2537 10",1,"MA"
6287,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.005907622,"MAI-2537 10",1,"MA"
6288,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008220098,"MAI-2537 10",1,"MA"
6289,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.009192388,"MAI-2537 10",1,"MA"
6290,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008309633,"MAI-2537 10",2.5,"MA"
6291,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"PLOB",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020889231,"MAI-2537 10",1,"MA"
6292,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLOB",0,0,0,0,25,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083113958,"MAI-2537 10",2.5,"MA"
6293,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,25,"EM",NA,0,NA,0,NA,0,"ALG",2,0,NA,0,0,NA,0,0,0.212035941,"MAI-2537 10",2.5,"MA"
6294,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,45,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.175929588,"MAI-2537 10",2.5,"MA"
6295,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"MPAT",0,0,0,0,30,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.09004099,"MAI-2537 10",2.5,"MA"
6296,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018999999,"MAI-2537 10",1,"MA"
6297,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EC",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018999999,"MAI-2537 10",1,"MA"
6298,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014956604,"MAI-2537 10",1,"MA"
6299,"FL",2019,"SE1902","MAI-02537","A",10,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.034899999,"MAI-2537 10",1,"MA"
6300,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.060394123,"MAI-2537 10",2.5,"MA"
6301,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"POSP",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.054921763,"MAI-2537 10",2.5,"MA"
6302,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"MPAT",0,0,0,0,20,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072233511,"MAI-2537 10",2.5,"MA"
6303,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.056324152,"MAI-2537 10",2.5,"MA"
6304,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLOB",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064750366,"MAI-2537 10",2.5,"MA"
6305,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLIC",0,0,0,0,10,"EF",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.28623906,"MAI-2537 10",2.5,"MA"
6306,"FL",2019,"SE1902","MAI-02537","A",10,2.5,1,0,"PLOB",0,0,0,0,55,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.367213943,"MAI-2537 10",2.5,"MA"
6307,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MCAP",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.088967073,"MAI-2537 15",2.5,"MA"
6308,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MPAT",0,0,0,0,3,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.095132434,"MAI-2537 15",2.5,"MA"
6309,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,20,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.437253668,"MAI-2537 15",2.5,"MA"
6310,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,1,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.111251832,"MAI-2537 15",2.5,"MA"
6311,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.108593276,"MAI-2537 15",2.5,"MA"
6312,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,50,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.112445543,"MAI-2537 15",2.5,"MA"
6313,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MPAT",0,0,0,0,35,"EF",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.355445313,"MAI-2537 15",2.5,"MA"
6314,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.070438767,"MAI-2537 15",2.5,"MA"
6315,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"POSP",0,0,0,0,2,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.279063612,"MAI-2537 15",2.5,"MA"
6316,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"POSP",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.171860467,"MAI-2537 15",2.5,"MA"
6317,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MPAT",0,0,0,0,20,"EF",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.111761576,"MAI-2537 15",2.5,"MA"
6318,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"POSP",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.102204549,"MAI-2537 15",2.5,"MA"
6319,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,2,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072774859,"MAI-2537 15",2.5,"MA"
6320,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLUT",0,0,0,0,35,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.898407284,"MAI-2537 15",2.5,"MA"
6321,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,50,"EM","UNKN",2,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.377549427,"MAI-2537 15",2.5,"MA"
6322,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MCAP",0,0,0,0,10,"EF",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.052530469,"MAI-2537 15",2.5,"MA"
6323,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLUT",0,0,0,0,25,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.80393585,"MAI-2537 15",2.5,"MA"
6324,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,15,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.21135113,"MAI-2537 15",2.5,"MA"
6325,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MCAP",0,0,-1,0,0,"EF",NA,0,NA,0,NA,0,"BLE",100,3,NA,0,0,NA,0,0,0.071911056,"MAI-2537 15",2.5,"MA"
6326,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MCAP",0,0,0,0,60,"EC",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.364147291,"MAI-2537 15",2.5,"MA"
6327,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053519716,"MAI-2537 15",2.5,"MA"
6328,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,40,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.541870694,"MAI-2537 15",2.5,"MA"
6329,"FL",2019,"SE1902","MAI-02537","A",15,2.5,1,0,"PLOB",0,0,0,0,35,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.085759015,"MAI-2537 15",2.5,"MA"
6330,"FL",2019,"SE1902","MAI-02537","A",5,2.5,1,0,"POSP",0,0,0,0,70,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.078223589,"MAI-2537 5",2.5,"MA"
6331,"FL",2019,"SE1902","MAI-02537","A",5,2.5,1,0,"POSP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047061236,"MAI-2537 5",2.5,"MA"
6332,"FL",2019,"SE1902","MAI-02537","A",5,2.5,1,0,"POSP",0,0,0,0,5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.134570502,"MAI-2537 5",2.5,"MA"
6333,"FL",2019,"SE1902","MAI-02537","A",5,2.5,1,0,"PLUT",0,0,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.185979891,"MAI-2537 5",2.5,"MA"
