Source.Name,FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng,SEGAREA,site_seg,REVIEW_ANALYST,Lump_Split_Error,SPCODE_CORRECT,MORPH_CORRECT,RDCAUSE_CORRECT,CONDITION_CORRECT,SEVERITY_CORRECT,SIZE_CORRECT,DELETE_COLONY,OLD_DEAD_CORRECT
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2327,AH,2019,SE1902,HAW-04277,A,5,2.5,1,0,PLUT,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.050224497,2.5,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2329,AH,2019,SE1902,HAW-04277,A,5,2.5,1,0,PLUT,0,0,0,0,80,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.088628556,2.5,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2330,AH,2019,SE1902,HAW-04277,A,5,2.5,1,0,PLUT,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.185315542,2.5,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2296,AH,2019,SE1902,HAW-04277,A,5,1,1,0,PMEA,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030714818,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2298,AH,2019,SE1902,HAW-04277,A,5,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048071302,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2299,AH,2019,SE1902,HAW-04277,A,5,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018146625,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2305,AH,2019,SE1902,HAW-04277,A,5,1,1,0,POSP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033953645,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2306,AH,2019,SE1902,HAW-04277,A,5,1,1,0,POSP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022240729,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2309,AH,2019,SE1902,HAW-04277,A,5,1,1,0,POSP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027518176,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2316,AH,2019,SE1902,HAW-04277,A,5,1,1,0,POSP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012180312,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,2317,AH,2019,SE1902,HAW-04277,A,5,1,1,0,POSP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020298769,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,HAW-04277_5,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,428,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,10,MD,NA,0,NA,0,NA,0,PTR,1,0,NA,0,0,NA,0,0,0.083045169,2.5,HAW-04292_10,CA,NA,NA,EM,NA,Delete PTR,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,415,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043724707,1,HAW-04292_10,CA,NA,NA,EM,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,418,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027550137,1,HAW-04292_10,CA,NA,NA,EM,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,432,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PMEA,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.058895925,2.5,HAW-04292_10,CA,NA,NA,KN,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,429,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,PRS,2,0,NA,0,0,NA,0,0,0.0504473,2.5,HAW-04292_10,CA,NA,NA,NA,NA,Delete PRS,NA,0.099775,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,422,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,80,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076934322,2.5,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,424,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,2,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.058856181,2.5,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,427,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.370825513,2.5,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,430,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075845765,2.5,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,431,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PLOB,0,0,0,0,55,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.089954877,2.5,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,433,MA,2019,SE1902,HAW-04292,B,10,2.5,1,0,PPRO,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.054392831,2.5,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,409,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018017769,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,411,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013327039,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,412,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022680829,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,413,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017523127,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,414,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021009761,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,416,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017410628,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,417,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016238841,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,419,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011141365,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,420,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PMEA,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019474342,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,421,MA,2019,SE1902,HAW-04292,B,10,1,1,0,MCAP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027312452,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,423,MA,2019,SE1902,HAW-04292,B,10,1,1,0,MCAP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020647518,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,425,MA,2019,SE1902,HAW-04292,B,10,1,1,0,MCAP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033559649,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,426,MA,2019,SE1902,HAW-04292,B,10,1,1,0,MCAP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018853381,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,434,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PMEA,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01171068,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,435,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PMEA,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016003123,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,436,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01185327,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,438,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PMEA,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016107451,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,MA,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,MA,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,HAW-04292_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,410,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PMEA,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019611476,1,HAW-04292_10,CA,NA,PLOB,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,437,MA,2019,SE1902,HAW-04292,B,10,1,1,0,PMEA,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02404163,1,HAW-04292_10,CA,NA,PVAR,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3811,AH,2019,SE1902,KAH-00662,A,0,1,1,0,UNKN,0,-1,0,0,NA,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008044874,1,KAH-00662_0,CA,NA,MOSP,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3810,AH,2019,SE1902,KAH-00662,A,0,2.5,1,0,PMEA,0,0,0,0,45,BR,UNKN,2,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.219811215,2.5,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3812,AH,2019,SE1902,KAH-00662,A,0,2.5,1,0,PMEA,0,0,0,0,20,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.253231002,2.5,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3814,AH,2019,SE1902,KAH-00662,A,0,2.5,1,0,MPAT,0,0,0,0,0,EF,NA,0,NA,0,NA,0,BLE,40,2,NA,0,0,NA,0,0,0.050602964,2.5,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3815,AH,2019,SE1902,KAH-00662,A,0,2.5,1,0,PMEA,0,0,0,0,3,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.244684491,2.5,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3816,AH,2019,SE1902,KAH-00662,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR,NA,0,NA,0,NA,0,BLE,20,1,NA,0,0,NA,0,0,0.053336761,2.5,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3809,AH,2019,SE1902,KAH-00662,A,0,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02616964,1,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3813,AH,2019,SE1902,KAH-00662,A,0,1,1,0,POCS,0,-1,0,0,NA,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029297951,1,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2.5,KAH-00662_0,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3829,AH,2019,SE1902,KAH-00662,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.070170365,2.5,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3830,AH,2019,SE1902,KAH-00662,A,10,2.5,1,0,MPAT,0,0,0,0,15,EF,NA,0,NA,0,NA,0,BLE,70,1,NA,0,0,NA,0,0,0.102651303,2.5,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3833,AH,2019,SE1902,KAH-00662,A,10,2.5,1,0,PMEA,0,0,0,0,40,KN,NA,0,NA,0,NA,0,BLE,10,1,NA,0,0,NA,0,0,0.082884981,2.5,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3834,AH,2019,SE1902,KAH-00662,A,10,2.5,1,0,PMEA,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.143655177,2.5,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3835,AH,2019,SE1902,KAH-00662,A,10,2.5,1,0,PMEA,0,0,0,0,0,KN,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.055949442,2.5,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3837,AH,2019,SE1902,KAH-00662,A,10,2.5,1,0,PMEA,0,0,0,0,5,BR,NA,0,NA,0,NA,0,BLE,10,1,NA,0,0,NA,0,0,0.22910478,2.5,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3825,AH,2019,SE1902,KAH-00662,A,10,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038629134,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3826,AH,2019,SE1902,KAH-00662,A,10,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025800001,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3827,AH,2019,SE1902,KAH-00662,A,10,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026512638,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3828,AH,2019,SE1902,KAH-00662,A,10,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047812656,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3831,AH,2019,SE1902,KAH-00662,A,10,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021444812,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3832,AH,2019,SE1902,KAH-00662,A,10,1,1,0,POCS,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02755449,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,3836,AH,2019,SE1902,KAH-00662,A,10,1,1,0,PMEA,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031862831,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,,AH,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,KAH-00662_10,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,5424,FL,2019,SE1902,MAI-02466,A,10,1,1,0,PCOM,0,-1,0,0,NA,KN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023900208,1,MAI-02466_10,CA,NA,NA,NA,NA,NA,NA,NA,-1,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,5417,FL,2019,SE1902,MAI-02466,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.144510519,2.5,MAI-02466_10,CA,NA,NA,KN,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,5418,FL,2019,SE1902,MAI-02466,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081189285,2.5,MAI-02466_10,CA,NA,NA,KN,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,5419,FL,2019,SE1902,MAI-02466,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.120116277,2.5,MAI-02466_10,CA,NA,NA,KN,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,5429,FL,2019,SE1902,MAI-02466,A,10,2.5,1,0,POSP,0,0,0,0,5,EM,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.405286368,2.5,MAI-02466_10,CA,NA,NA,KN,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CAAdultAndJuveniles_FINAL.csv,5437,FL,2019,SE1902,MAI-02466,A,10,2.5,1,0,PLOB,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.1141845,2.5,MAI-02466_10,CA,NA,NA,KN,NA,NA,NA,NA,NA,NA
