FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
676,RS,2019,SE1902,HAW-4272,A,10,2.5,1, ,MCAP, ,0, , ,40,EF, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.108903353
677,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,1,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.194249376
678,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,20,MD,PRED,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1937215
679,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,0,EM, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.070254181
680,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,90,MD, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.075506027
681,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053439404
682,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,85,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.181162054
683,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,CO, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.239715206
684,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067178865
685,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073937406
686,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,35,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.294661976
687,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100050888
688,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,65,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.145953999
689,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLUT, ,0, , ,45,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.26903431
690,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.119958159
691,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,70,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.198979899
692,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,30,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.149215717
693,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.257639011
694,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.193759464
695,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLUT, ,0, , ,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.212274586
696,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.205400901
697,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,0,EF, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.118747547
698,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,0,EF, ,0, ,0, ,0,BLP,20,3, ,0,0, ,0,0,0.093503422
699,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PCOM, ,0, , ,45,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.500110238
700,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PCOM, ,0, , ,15,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.265511205
701,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.216543784
702,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072917557
703,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054219646
704,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052414121
705,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064279469
706,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050701085
707,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.107858611
708,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PCOM, ,0, , ,15,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.125936493
709,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051369739
710,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,10,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.097935744
711,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLUT, ,0, , ,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.676992468
712,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127400353
713,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.395971728
714,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.328423659
715,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLUT, ,0, , ,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.167414844
716,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.175922511
717,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.181240227
718,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099420571
719,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,85,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.158382449
720,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,85,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163145733
721,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,POSP, ,0, , ,65,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080695538
722,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.172326319
723,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09153431
724,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052197031
725,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064295334
726,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,75,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.186748307
727,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,MCAP, ,0, , ,50,EF, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.078214193
728,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096034681
729,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121366305
730,RS,2019,SE1902,HAW-4272,A,15,2.5,1, ,PLOB, ,0, , ,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05248476
731,MA,2019,SE1902,HAW-4278,A,10,2.5,1,-1, , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007999998
732,MA,2019,SE1902,HAW-4278,A,10,1,1,-1, , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0111
733,MA,2019,SE1902,HAW-4278,A,15,2.5,1,-1, , , , , ,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.004455334
734,MA,2019,SE1902,HAW-4283,A,5,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028808679
735,MA,2019,SE1902,HAW-4283,A,5,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019507178
736,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0,SGA,3,0, ,0,0, ,0,0,0.206188675
737,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091350972
738,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,35,EM, ,0, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.14955835
739,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,55,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.192753729
740,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06997321
741,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.107553151
742,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,45,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121288622
743,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,55,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152534914
744,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082690568
745,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061142538
746,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,35,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.27705301
747,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050340043
748,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,30,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106721787
749,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,55,MD, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.11711823
750,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.227719673
751,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106028864
752,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PMEA,0,0,0,0,65,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.203687728
753,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.246444842
754,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,35,MD, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.286127978
755,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093029028
756,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.095407809
757,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091809204
758,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,65,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.170883966
759,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,15,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062878295
760,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PBER,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012624579
761,MA,2019,SE1902,HAW-4283,A,5,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023023467
762,MA,2019,SE1902,HAW-4283,A,5,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007134424
763,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,3,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072555978
764,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054928681
765,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075386006
766,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121556283
767,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121518105
768,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058499999
769,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.074853792
770,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PBER,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018874321
771,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060677838
772,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027587317
773,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080287732
774,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072139934
775,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075267589
776,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065547692
777,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0,SGA,10,0, ,0,0, ,0,0,0.148738461
778,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,10,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055862779
779,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093148322
780,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070764752
781,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,3,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066092814
782,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060009749
783,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0,SGA,5,0, ,0,0, ,0,0,0.098047183
784,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077336924
785,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.262141832
786,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,30,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.153597038
787,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083579722
788,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055036353
789,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089584038
790,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.156610663
791,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,4,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099088698
792,MA,2019,SE1902,HAW-4283,A,15,2.5,1,0,PLOB,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077380941
793,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014969302
794,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PVAR,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040015123
795,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077866616
796,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,75,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.24368377
797,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121022021
798,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063530307
799,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075029727
800,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057682318
801,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,3,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.07459256
802,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.125208027
803,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121624422
804,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.10147443
805,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152858398
806,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057882985
807,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058502138
808,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.442564007
809,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134679359
810,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PMEA,0,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019573963
811,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PBER,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021602082
812,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PMEA,0,-1,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034500001
813,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063241838
814,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PVAR,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010778219
815,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076716687
816,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.044248503
817,MA,2019,SE1902,HAW-4283,A,10,1,1,0,POSP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023879908
818,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012980756
819,MA,2019,SE1902,HAW-4283,A,10,2.5,1,0,PBER,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039270344
820,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013800362
821,MA,2019,SE1902,HAW-4283,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0092
822,MA,2019,SE1902,HAW-4283,A,5,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01261507
823,MA,2019,SE1902,HAW-4283,A,5,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058638725
824,RS,2019,SE1902,HAW-4285,A,0,1,1, ,PVAR, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04058793
825,RS,2019,SE1902,HAW-4285,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013624243
826,RS,2019,SE1902,HAW-4285,A,0,1,1, ,MOSP, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.008736704
827,RS,2019,SE1902,HAW-4285,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020172506
828,RS,2019,SE1902,HAW-4285,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007657675
829,RS,2019,SE1902,HAW-4285,A,0,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026669271
830,RS,2019,SE1902,HAW-4285,A,0,2.5,1, ,PLOB, ,0, , ,95,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,1.984756299
831,RS,2019,SE1902,HAW-4285,A,0,2.5,1, ,MFLA, ,0, , ,75,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.615880289
832,RS,2019,SE1902,HAW-4285,A,0,2.5,1, ,PLOB, ,0, , ,80,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.641640094
833,RS,2019,SE1902,HAW-4285,A,5,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029840242
834,RS,2019,SE1902,HAW-4285,A,5,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011269871
835,RS,2019,SE1902,HAW-4285,A,5,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011995416
836,RS,2019,SE1902,HAW-4285,A,5,1,1, ,POSP, ,-1, , ,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014224275
