Name,Row,Column,Label,Annotator
OFU-1012_2018_B_03_Dummy9.JPG,2557,5003,*SHAD,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,867,433,*LEPT,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,1060,1857,*LEPT,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,302,2558,*LEPT,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,1292,3610,*TURFH,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,1146,4358,*TURFH,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,2588,182,*GRMA,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,3006,1520,*FASP,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,2047,2583,*MOEN,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,3152,3796,*LEPT,ed0ard0sena
OFU-1013_2018_B_04_Dummy9.JPG,2253,4348,*TURFH,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,823,274,*POEN,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,1096,1781,*TURFH,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,544,2832,*CCAH,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,1676,3868,*CCAH,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,215,4395,*PESP,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,3311,791,*SHAD,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,3371,1345,*CCAH,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,2775,2915,*ACBR,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,2336,3600,*PESP,ed0ard0sena
OFU-1014_2018_A_04_Dummy9.JPG,3534,4335,*PHSP,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,335,1127,*CCAH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,1573,1310,*CCAH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,1698,2325,*LPHY,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,627,3844,*TURFH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,415,4417,*CCAH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,3542,451,*CCAH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,3198,1515,*CCAH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,2973,2497,*ACBR,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,2549,4167,*TURFH,ed0ard0sena
OFU-1014_2018_A_15_Dummy9.JPG,2118,4301,*SHAD,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,1012,138,*SP,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,1788,1828,*SP,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,796,3198,*TURFH,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,1328,3863,*PESP,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,935,4592,*CCAH,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,2276,1109,*TURFH,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,1912,1683,*SP,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,3226,2293,*TURS,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,2046,3983,*TURFH,ed0ard0sena
OFU-1024_2018_A_14_Dummy9.JPG,2827,5090,*CCAH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,1185,251,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,1264,2016,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,501,2960,*ENC,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,1301,3606,*ENC,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,527,4411,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,2758,936,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,2227,1378,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,3502,3175,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,2217,3642,*TURFH,ed0ard0sena
OFU-982_2018_A_01_Dummy9.JPG,1849,4688,*CCAH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,471,320,*CCAH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,329,1523,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,1083,2875,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,702,3359,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,157,4409,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,2145,650,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,2685,1491,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,2114,2889,*TURFH,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,3068,4106,*SHAD,ed0ard0sena
OFU-982_2018_A_09_Dummy9.JPG,2354,4993,*TURFH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,1479,655,*CCAH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,925,1928,*MOEN,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,1295,2265,*MOEN,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,833,3857,*CCAH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,403,4808,*CCAH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,2479,260,*CCAH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,3552,2029,*CCAH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,2473,2878,*MOEN,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,2993,3348,*CCAH,ed0ard0sena
OFU-982_2018_B_04_Dummy9.JPG,2557,5281,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,1377,630,*ISSP,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,1237,1373,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,780,3080,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,1388,4048,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,980,5039,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,2196,625,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,3526,1938,*PESP,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,2268,2491,*CCAH,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,3554,3683,*SHAD,ed0ard0sena
OFU-982_2018_B_14_Dummy9.JPG,2418,4771,*ISSP,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,1188,201,*CCAH,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,1068,1424,*TURFH,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,1505,2312,*PESP,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,1369,3893,*PESP,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,809,4571,*CCAH,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,2697,777,*CCAH,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,3281,1933,*CCAH,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,2051,2729,*TURFH,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,2929,3302,*MOEN,ed0ard0sena
OFU-985_2018_A_09_Dummy9.JPG,2227,4915,*ENC,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,888,389,*TURFH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,682,1985,*CCAH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,1792,3071,*CCAH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,1423,3898,*MOEN,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,742,4683,*MOEN,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,3100,959,*CCAH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,3155,1350,*CCAH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,2043,2400,*TURFH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,3248,3585,*CCAH,ed0ard0sena
OFU-985_2018_A_12_Dummy9.JPG,2048,4803,*CCAH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,1756,566,*TURFH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,281,1651,*CCAH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,1680,2595,*POCS,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,1730,3820,*CCAH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,1177,4596,*CCAH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,2953,695,*ACBR,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,3551,1672,*PESP,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,2971,2677,*CCAH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,2188,4253,*CCAH,ed0ard0sena
OFU-985_2018_B_04_Dummy9.JPG,3126,4342,*CCAH,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,1557,813,*PESP,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,1712,1588,*CCAH,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,816,2661,*TURFH,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,479,4074,*MOEN,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,1175,5333,*CCAH,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,2836,294,*ACBR,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,1990,1868,*CCAH,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,3352,2390,*OUSP,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,2261,3537,*PESP,ed0ard0sena
OFU-985_2018_B_11_Dummy9.JPG,3022,4361,*GONS,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,556,349,*MOFO,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,429,1453,*CCAH,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,1301,2667,*MOFO,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,1448,3347,*MOFO,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,1710,5214,*CCAH,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,3299,882,*LOBS,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,2500,1715,*TURFH,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,3271,2564,*CCAH,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,2046,3838,*HARD,ed0ard0sena
OFU-987_2018_A_12_Dummy9.JPG,3377,5243,*LOBS,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,982,1081,*PESP,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,386,1683,*SHAD,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,553,2824,*PESP,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,1291,3997,*CCAH,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,317,4517,*CCAH,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,2052,1059,*CCAH,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,3432,2183,*CCAH,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,2680,2457,*GONS,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,2790,3616,*GONS,ed0ard0sena
OFU-987_2018_B_08_Dummy9.JPG,3235,4566,*ENC,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,830,666,*SAND,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,1288,1334,*SAND,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,1411,2717,*SAND,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,790,3771,*SAND,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,1641,4588,*SAND,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,3225,1087,*TURFH,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,2412,1712,*SAND,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,3365,2689,*TURFH,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,1939,4028,*PESP,ed0ard0sena
OFU-988_2018_B_01_Dummy9.JPG,2178,4860,*CCAH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,1539,1148,*FASP,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,354,1236,*CCAH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,1372,2693,*BGMA,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,894,3431,*HALI,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,197,4910,*CCAH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,3434,554,*CCAH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,3271,2125,*TURFH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,3477,2291,*CCAH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,3478,3703,*CCAH,ed0ard0sena
OFU-988_2018_B_13_Dummy9.JPG,2333,4848,*SAND,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,1590,565,*TURFH,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,589,1961,*CCAH,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,885,3095,*TURFH,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,561,3591,*CCAH,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,1245,5298,*SHAD,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,2577,443,*CCAH,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,2617,1932,*POCS,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,2521,2400,*POCS,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,2501,3705,*LOBS,ed0ard0sena
OFU-995_2018_A_03_Dummy9.JPG,2284,5190,*POFO,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,275,336,*TURFH,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,1687,1983,*PESP,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,1258,2977,*TURFH,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,1220,3829,*SP,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,791,4301,*SP,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,2406,818,*TURFH,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,2007,2057,*PESP,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,3220,3050,*TURFH,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,2712,3723,*SP,ed0ard0sena
OFU-995_2018_A_08_Dummy9.JPG,1971,4767,*CCAH,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,777,221,*TURFH,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,201,2140,*HALI,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,425,2767,*CCAH,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,717,4256,*ACBR,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,1103,4872,*ACBR,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,2687,736,*GONS,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,2152,1213,*CCAH,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,2993,2759,*CCAH,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,2960,3410,*PESP,ed0ard0sena
OFU-995_2018_A_14_Dummy9.JPG,3408,4962,*CCAH,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,1704,842,*LOBO,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,973,1846,*CCAR,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,880,2927,*LOBO,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,705,3379,*HALI,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,1039,5295,*HALI,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,2910,880,*POMA,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,2226,2121,*POMA,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,1925,2712,*TURFH,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,2896,4094,*TURFH,ed0ard0sena
PAL-1057_2018_B_02_Dummy9.JPG,2780,4873,*HALI,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,644,872,*OCTO,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,801,1283,*OCTO,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,752,2289,*HALI,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,245,3462,*CCAR,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,605,4971,*OCTO,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,3479,960,*CCAH,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,3221,1999,*HALI,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,3026,2407,*HALI,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,3291,3783,*CCAH,ed0ard0sena
PAL-1100_2018_B_12_Dummy9.JPG,3156,4464,*CCAH,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,1067,1067,*TURFR,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,1024,1941,*POCS,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,1415,3061,*POCS,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,100,3930,*POMA,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,761,4556,*TURFH,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,2713,552,*ACBR,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,2358,1827,*TURFH,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,3257,2339,*CCAH,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,2274,3614,*SHAD,ed0ard0sena
PAL-1102_2018_A_01_Dummy9.JPG,2586,4472,*TURFH,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,117,554,*HALI,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,718,1765,*CMOR,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,766,2311,*CMOR,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,1216,3803,*CMOR,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,104,5016,*CMOR,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,3555,1120,*STYS,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,2510,1652,*CCAH,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,3364,2449,*STYS,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,3338,3316,*PAMA,ed0ard0sena
PAL-1125_2018_A_04_Dummy9.JPG,2525,4349,*CMOR,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,595,1163,*TURFH,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,1806,2110,*MOEN,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,290,2840,*ASTS,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,1408,3726,*CCAH,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,1273,4965,*MOFO,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,2295,697,*POCS,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,2060,1468,*POMA,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,3360,2339,*CCAH,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,2014,3395,*POMA,ed0ard0sena
PAL-1152_2018_B_08_Dummy9.JPG,3174,4792,*HALI,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,895,1174,*ACBR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,1216,1855,*ACBR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,1716,2567,*ACBR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,536,3705,*TURFH,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,533,5099,*TURFH,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,2647,780,*ACBR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,3008,1588,*ACBR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,3374,2775,*ACBR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,2673,4169,*CMOR,ed0ard0sena
PAL-1182_2018_A_15_Dummy9.JPG,2722,5073,*CMOR,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,1496,224,*CCAH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,672,1760,*CCAH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,1282,3212,*TURFH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,556,4126,*GONS,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,1524,4318,*TURFH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,3021,617,*CCAH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,2140,1934,*TURFH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,2889,2839,*PAEN,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,2917,4280,*TURFH,ed0ard0sena
ROS-1045_2018_A_07_Dummy9.JPG,1827,5317,*TURFH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,1468,264,*POCS,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,764,2094,*TURFH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,1175,3010,*CCAH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,1428,3887,*SHAD,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,991,4345,*CCAH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,3359,774,*CCAH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,2770,2207,*SHAD,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,3508,2457,*TURFH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,3497,3976,*TURFH,ed0ard0sena
ROS-1045_2018_A_10_Dummy9.JPG,3065,4444,*CCAH,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,877,560,*CCAH,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,424,1931,*FASP,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,1084,3136,*CCAH,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,1725,4273,*COSP,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,1552,5237,*COSP,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,1842,965,*HALI,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,3203,1498,*CCAH,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,2035,2218,*CCAH,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,2535,3599,*COSP,ed0ard0sena
ROS-1045_2018_B_12_Dummy9.JPG,2315,4464,*COSP,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,1044,1082,*CCAH,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,571,1224,*CCAH,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,489,3092,*CCAH,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,999,3798,*EMA,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,1330,4734,*PESP,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,2463,731,*EMA,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,3316,1867,*POCS,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,2652,3056,*CCAH,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,3442,3755,*CCAH,ed0ard0sena
ROS-1053_2018_A_02_Dummy9.JPG,2163,5262,*EMA,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,1039,470,*EMA,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,897,2055,*ASTS,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,993,2732,*CCAH,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,1000,3647,*EMA,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,1437,4859,*CCAH,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,2200,361,*SHAD,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,3481,1447,*EMA,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,3464,2721,*TURFH,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,2863,3508,*CCAH,ed0ard0sena
ROS-1053_2018_B_04_Dummy9.JPG,1993,5115,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,686,947,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,1424,2010,*POMA,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,206,3157,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,235,3924,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,541,4440,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,1907,598,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,2408,1704,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,2279,2351,*CCAH,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,2020,3309,*MICR,ed0ard0sena
ROS-1067_2018_A_07_Dummy9.JPG,3521,5195,*MICR,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,459,1138,*TURFH,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,1780,1969,*CCAH,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,338,2570,*TURFR,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,485,3999,*PESP,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,1780,4625,*CCAH,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,1864,520,*MICR,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,1987,2203,*TURFH,ed0ard0sena
ROS-1067_2018_B_07_Dummy9.JPG,2140,2427,*TURFH,ed0ard0sena
