FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
573,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,40,TLS,5, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.347614183
574,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06414959
575,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201639109
576,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050136613
577,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071936083
578,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PCOM,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057614668
579,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091654241
580,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.156475748
581,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0,DIS,5,0, ,0,0, ,0,0,0.181003647
582,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,45,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.150148793
583,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.235038763
584,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084017201
585,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.459386994
586,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.254074339
587,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.230668289
588,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.445443891
589,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.210711389
590,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174798456
591,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.268260712
592,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133936291
593,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076330139
594,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.460647555
595,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098976007
596,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.240851093
597,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.124488595
598,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106429179
599,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174810898
600,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.202026657
601,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.27471558
602,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050973326
603,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.323577904
604,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.226100088
605,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133340203
606,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086191531
607,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053207988
608,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11857698
609,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.301234543
610,MA,2019,SE1902,HAW-4263,1,2.5,1,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093575905
611,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072639177
612,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.146377934
613,MA,2019,SE1902,HAW-4263,3,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039787686
614,MA,2019,SE1902,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062100079
615,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,-1,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.46560131
616,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PCOM,0,BR,-1,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.256649353
617,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.237258003
618,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089428909
619,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,-1,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.203000886
620,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PCOM,0,BR,0,33, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.700511792
621,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,1,1,0,PMEA,0,BR,-1,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041773796
622,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EF,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130552556
623,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.316811506
624,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.353690274
625,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066881462
626,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,-1,35, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.235803732
627,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.135298927
628,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099746178
629,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,TIN,1,0, ,0,0, ,0,0,0.16854498
630,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,POSP,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.138242685
631,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,-1,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179425361
632,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,MD,-1,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.182776202
633,AH,2019,SE1902_MHI_LEG2,HAW-4263,3,2.5,1,0,PLOB,0,EM,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082445922
634,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09312368
635,RS,2019,SE1902,HAW_4263,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037375125
636,RS,2019,SE1902,HAW_4263,3,1,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.044364062
637,RS,2019,SE1902,HAW_4263,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016191974
638,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,KN,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102054739
639,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,BR,0,45, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.674024933
640,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.116114297
641,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090359559
642,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134777484
643,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064919181
644,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059680231
645,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053249694
646,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051924946
647,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068406578
648,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.108947326
649,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.28319721
650,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,50,TLS,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127062977
651,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0500018
652,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051606201
653,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.426902753
654,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.282910939
655,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113780359
656,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.16469077
657,RS,2019,SE1902,HAW_4263,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049383095
658,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09194705
659,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096025519
660,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056319534
661,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091181973
662,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050172203
663,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.101460387
664,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163531159
665,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.186806852
666,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130241966
667,RS,2019,SE1902,HAW_4263,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.196685841
668,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051705416
669,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.066440048
670,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0,DIS,2,0, ,0,0, ,0,0,0.229435829
671,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099741365
672,MA,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,MD,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.141651439
673,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113147028
674,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082479209
675,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.252014622
676,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.348742384
677,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.181929931
678,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.223731738
679,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136728416
680,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084468751
681,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,50,TLS,5, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.43819288
682,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179187946
683,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05731492
684,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.262694975
685,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086170122
686,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066999851
687,MA,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083549327
688,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,60,TLS,2, ,0, ,0,DIS,7,0, ,0,0, ,0,0,0.339324329
689,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.648766715
690,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,40,GAST,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.532521042
691,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0,PRS,4,0, ,0,0, ,0,0,0.536635818
692,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.104872541
693,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064132364
694,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,12, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.422592298
695,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.237782968
696,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.233000451
697,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.19685675
698,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,70,TLS,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.405323823
699,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061460636
700,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046862564
701,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.189321658
702,MA,2019,SE1902,HAW-4264,1,1,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.003577707
703,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02129413
704,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023260697
705,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014317123
706,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029041349
707,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040431671
708,MA,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011910501
709,MA,2019,SE1902,HAW-4264,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045009555
710,MA,2019,SE1902,HAW-4264,7,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.409027689
711,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072601102
712,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.107340997
713,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093800852
714,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06601674
715,RS,2019,SE1902,HAW-4264,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.061436878
716,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,25,UNKN,5, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.086490694
717,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.166248759
718,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152386482
719,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089100226
720,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.183125094
721,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075304714
722,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.056657921
723,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045394382
724,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041861677
725,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027634219
726,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072508344
727,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016022485
728,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.199437735
729,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,65,UNKN,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126891173
730,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047731959
731,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007571658
732,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022584287
733,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022078269
734,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023003478
735,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043689816
736,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014721752
737,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024183051
738,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010878419
739,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009972462
740,RS,2019,SE1902,HAW-4264,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009617691
741,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,25,UNKN,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.144230717
742,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,EM,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050575191
743,RS,2019,SE1902,HAW-4264,5,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.153640001
