"REGION","Sector","ANALYSIS_YEAR","Stratum","REEF_ZONE","DB_RZ","GENUS_CODE","n","Ntot","AdColDen","SE_AdColDen","JuvColDen","SE_JuvColDen","Ave.od","SE_Ave.od","Ave.rd","SE_Ave.rd","Ave.size","SE_Ave.size","BLE","SE_BLE","AcuteDZ_Prev","SE_AcuteDZ_Prev","ChronicDZ_Prev","SE_ChronicDZ_Prev","METHOD"
"MHI","HAW_PUNA",2019,"HAW_PUNA_Mid_Forereef","Forereef","Mid_Forereef","SSSS",4,6416,6.425,0.690647597030105,13.0833333333333,2.86775805525987,24.1109345556404,1.30756579521932,2.37812452253629,1.7956890270277,18.2351107715814,3.25269469010065,8.56031128404669,3.14411819743913,7.78210116731517,5.89067479795609,3.11284046692607,1.79663896996522,"Diver"
"MHI","HAW_PUNA",2019,"HAW_PUNA_Mid_Forereef","Forereef","Mid_Forereef","UNKN",4,6416,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","BASP",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","CYPS",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","CYSP",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","FUSP",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","LEPT",2,811,0.133333333333333,0.133168825765033,0.166666666666667,0.166461032206291,0,NA,0,NA,10.5,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","LESP",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","MOSP",2,811,3.43333333333333,1.56473370273914,9.58333333333333,7.07459386876739,10.5542857142857,2.37135630451591,0.357142857142857,0.356702211870625,16.1971428571429,7.47362474311333,9.22330097087378,5.33321753670642,1.94174757281553,1.93935183152961,0,0,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","PAVS",2,811,0.566666666666667,0.366214270853841,0.125,0.124845774154719,18.75,6.24228870773593,0,0,11.0714285714286,2.06887282884962,0,0,0,0,11.7647058823529,11.7501905086794,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","POCS",2,811,0.616666666666667,0.0832305161031457,1.95833333333333,1.70622558011449,15.7142857142857,5.70723538992999,0.589285714285714,0.160515995341781,20.4285714285714,1.56948973223075,29.7297297297297,13.4968404491588,0,0,0,0,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","POSP",2,811,4.86666666666667,3.26263623124331,4.91666666666667,4.41121735346672,15.2013319672131,2.60794635601066,0.0870901639344262,0.0378630626534802,18.1419057377049,5.41390629643884,0,0,0,0,0,0,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","PSSP",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","SSSS",2,811,9.61666666666667,2.1140551090199,16.75,13.2336520604002,12.4069696969697,0.819290934877147,0.124242424242424,0.0575047202167189,17.6509848484848,5.15597914437878,5.19930675909879,1.03857836385208,0.693240901213172,0.692385575901385,0.693240901213172,0.692385575901385,"Diver"
"MHI","KAH_NORTH",2019,"KAH_NORTH_Mid_Forereef","Forereef","Mid_Forereef","UNKN",2,811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","BASP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","CYPS",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","CYSP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","FUSP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","LEPT",2,944,0,0,0.166666666666667,0.16649001938156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","LESP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","MOSP",2,944,0.4,0.399576046515745,1.83333333333333,0.499470058144681,0.833333333333333,NA,0,NA,8.33333333333333,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","PAVS",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","POCS",2,944,0.05,0.0499470058144681,1.33333333333333,0.332980038763121,95,NA,0,NA,20,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","POSP",2,944,2.95,1.84803921513532,7.5,4.16225048453901,20.1439393939394,9.67912430859162,0.111111111111111,0.110993346254374,12.5580808080808,2.32833769529061,2.25988700564972,2.25749178822455,0,0,0,0,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","PSSP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","SSSS",2,944,3.4,2.1976682558366,10.8333333333333,5.16119060082837,21.5952380952381,4.09089761908977,0.0952380952380952,0.0951371539323202,12.4970238095238,1.45381463352827,1.96078431372549,1.9587061103713,0,0,0,0,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Deep_Forereef","Forereef","Deep_Forereef","UNKN",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","BASP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","CYPS",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","CYSP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","FUSP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","LEPT",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","LESP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","MOSP",2,944,0.716666666666667,0.216437025196028,4.75,4.24549549422979,15.2142857142857,1.21299871263708,0,0,16.1571428571429,5.4370883472321,6.97674418604651,6.96934964853043,0,0,0,0,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","PAVS",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","POCS",2,944,0.733333333333333,0.466172054268369,1.625,1.12380763082553,23.5,6.49311075588085,0,0,15.7083333333333,2.20599275680567,0,0,0,0,0,0,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","POSP",2,944,2.85,2.74708531979574,2,1.99788023257872,20.3095238095238,17.2911777271992,0.119047619047619,0.1189214424154,13.8214285714286,7.81313876669179,0,0,2.33918128654971,2.33670202640786,0,0,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","PSSP",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","SSSS",2,944,4.3,2.4973502907234,8.375,5.11956809598298,24.9003267973856,9.50135689039277,0.0980392156862745,0.0979353055185649,19.0506535947712,0.772056658504686,1.16279069767442,1.16155827475507,1.55038759689922,1.5487443663401,0,0,"Diver"
"MHI","KAH_SOUTH",2019,"KAH_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","UNKN",2,944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","BASP",4,22411,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","CYPS",4,22411,0.025,0.0249977688531861,0,0,70,NA,0,NA,15,NA,400,NA,0,NA,0,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","CYSP",4,22411,0,0,1.04166666666667,0.646782884489314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","FUSP",4,22411,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","LEPT",4,22411,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","LESP",4,22411,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","MOSP",4,22411,1.425,0.810662908220951,5.25,1.4929061579929,32.2256944444444,3.86899534940549,0,0,11.3090277777778,2.73789457620526,23.3918128654971,14.6068787324045,0,0,0,0,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","PAVS",4,22411,0.025,0.0249977688531861,0,0,75,NA,0,NA,16,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","POCS",4,22411,0.35,0.0957341661338697,0,0,1.25,1.2498884426593,3.625,2.09519482260056,14.2291666666667,5.07779731973659,7.14285714285714,7.14221967233889,0,0,0,0,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","POSP",4,22411,2.025,0.698000496423819,7.45833333333333,1.62057621891727,24.6775793650794,8.89866673694998,0,0,9.33234126984127,1.03000745467989,0,0,0,0,0,0,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","PSSP",4,22411,0.025,0.0249977688531861,0.291666666666667,0.171780735644103,70,NA,0,NA,6,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","SSSS",4,22411,3.875,1.626392572182,14.0416666666667,2.21754930557519,23.9743131868132,8.30725320133822,0.638461538461538,0.371991484158262,10.9248517929439,1.11803968679352,7.74193548387097,4.9411182520707,0,0,0,0,"Diver"
"MHI","KAU_EAST",2019,"KAU_EAST_Mid_Forereef","Forereef","Mid_Forereef","UNKN",4,22411,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","BASP",2,7504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","CYPS",2,7504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","FUSP",2,7504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","LEPT",2,7504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","LESP",2,7504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","MOSP",2,7504,6.4,1.19984007463113,4.33333333333333,4.33275582505685,28.5769230769231,4.5763131051636,1.45242914979757,0.662867112755895,16.9645748987854,2.22743590103164,14.84375,3.90572940960654,0,0,0,0,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","PAVS",2,7504,2.4,0.399946691543709,0.333333333333333,0.333288909619758,43.1321428571429,7.41686855657397,0,0,13.8357142857143,1.26411722148637,0,0,0,0,22.9166666666667,10.4152784256174,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","POCS",2,7504,4.05,0.0499933364429635,0.666666666666667,0.666577819239516,7.70731707317073,1.29251064950101,0.601219512195122,0.301179368327123,17.2536585365854,0.453598076994694,2.46913580246914,2.46880673792413,3.7037037037037,3.7032101068862,0,0,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","POSP",2,7504,4.05,1.54979342973187,0.333333333333333,0.333288909619758,37.9885714285714,0.131411055792933,0.387142857142857,0.172834105988532,18.9128571428571,6.12632628582489,0,0,1.23456790123457,1.23440336896207,0,0,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","PSSP",2,7504,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","KAU_NAPALI",2019,"KAU_NAPALI_Mid_Forereef","Forereef","Mid_Forereef","SSSS",2,7504,16.9,3.09958685946375,5.66666666666667,5.66591146353588,27.5752173913043,1.05507676127889,0.793333333333333,0.373283578774129,16.7586956521739,2.45836797899965,6.21301775147929,0.887455676502314,1.18343195266272,1.18327423533642,3.25443786982249,1.47909279417052,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","BASP",6,1952,0.0666666666666667,0.06656412879516,0,0,70,NA,0,NA,17,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","CYPS",7,1952,0.0714285714285714,0.0713003826315058,0,0,4,NA,0,NA,12.4,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","CYSP",7,1952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","FUSP",6,1952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","LEPT",7,1952,0,0,0.0476190476190476,0.0475335884210038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","LESP",7,1952,0.0285714285714286,0.0285201530526023,0,0,5,NA,0,NA,7,NA,700,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","MOSP",7,1952,3.04285714285714,1.57285907540113,6.09523809523809,2.54204724593925,7.35036231884058,3.00213166164533,0.174275362318841,0.103513249005983,15.9746980676329,3.95726767105461,27.3865414710485,11.8322961995096,0.54773082942097,0.506190147218211,0.54773082942097,0.506190147218211,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","PAVS",7,1952,0.157142857142857,0.101837315898124,0.0476190476190476,0.0475335884210038,9,0.533563206705964,0,0,15.3,1.4406206581061,95.4545454545455,50.9310333673875,0,0,0,0,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","POCS",7,1952,0.928571428571429,0.457286955540848,2.61904761904762,0.89937769934967,0.555555555555556,0.513421435035614,0.343253968253968,0.163540430950775,13.9887566137566,2.07511805109875,8.97435897435898,6.50939003529642,0,0,0,0,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","POSP",7,1952,5,1.84908713790338,18.4285714285714,6.07389244521834,29.0994252533435,5.4113086634395,0.144245320589407,0.0433665219956539,18.112065117816,3.42806637922842,1.33333333333333,0.616105722042737,0.666666666666667,0.389659472223531,0.333333333333333,0.308052861021368,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","PSSP",7,1952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","SSSS",7,1952,9.28571428571429,2.42349990076053,27.2380952380952,9.15668504843822,17.9559451067127,2.16706099040612,0.225428458910349,0.079977356562681,17.4000330650401,3.03854808578128,11.4871794871795,4.77764972383171,0.538461538461538,0.222544152246901,0.358974358974359,0.209816638889594,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Mid_Forereef","Forereef","Mid_Forereef","UNKN",7,1952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","BASP",2,2984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","CYPS",2,2984,0.05,0.049983241159241,0.333333333333333,0,0,NA,0,NA,6,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","CYSP",2,2984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","FUSP",2,2984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","LEPT",2,2984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","LESP",2,2984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","MOSP",2,2984,2.075,1.52448885535685,0.25,0.0833054019320683,15.1055555555556,3.90980019734507,0.111111111111111,0.111073869242758,23.7361111111111,6.40063171511391,24.0963855421687,24.0883089924053,0,0,0,0,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","PAVS",2,2984,0.9,0.899698340866338,0.5,0.49983241159241,6.22222222222222,NA,0,NA,16.6111111111111,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","POCS",2,2984,0.275,0.274907826375825,0.166666666666667,0.166610803864137,0.916666666666667,NA,0,NA,6.5,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","POSP",2,2984,1.225,0.274907826375825,2.58333333333333,1.24958102898102,26.05,4.18193117698983,1.66666666666667,1.66610803864137,22.6597222222222,2.87264794329082,8.16326530612245,8.16052916885567,4.08163265306122,4.08026458442784,0,0,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","PSSP",2,2984,0.1,0.099966482318482,0,0,30,NA,0,NA,18.5,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","SSSS",2,2984,4.625,2.57413691970091,3.83333333333333,0.833054019320683,15.8511904761905,3.30841453387357,0.402777777777778,0.402642776004997,20.3468253968254,4.79045730348408,12.972972972973,12.9686247332085,1.08108108108108,1.08071872776737,0,0,"Diver"
"MHI","LAN_SOUTH",2019,"LAN_SOUTH_Shallow_Forereef","Forereef","Shallow_Forereef","UNKN",2,2984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","BASP",2,2152,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","CYPS",2,2152,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","CYSP",2,2152,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","FUSP",2,2152,0.125,0.124941900996164,0,0,0,NA,0,NA,7,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","LEPT",2,2152,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","LESP",2,2152,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","MOSP",2,2152,15.15,0.649697885180055,1,0.999535207969314,9.06350938454823,4.555062129552,0.181143605412484,0.00872575476184473,15.7541466608468,4.45896975523718,11.8811881188119,7.91711055817279,1.48514851485149,0.164939803295266,0,0,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","PAVS",2,2152,0.575,0.17491866139463,0,0,33.3333333333333,8.32946006641095,0,0,21.75,13.7436091095781,17.3913043478261,17.383221008162,0,0,0,0,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","POCS",2,2152,0.2,0.199907041593863,0,0,0,NA,0,NA,20,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","POSP",2,2152,5.45,0.949558447570849,0.25,0.249883801992329,35.7760416666667,15.0502931574963,0,0,28.2517361111111,0.0295001710685392,0,0,0,0,0,0,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","PSSP",2,2152,0.1,0.0999535207969314,0,0,10,NA,0,NA,56,NA,0,NA,0,NA,0,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","SSSS",2,2152,21.6,1.5992563327509,1.25,1.24941900996164,16.0883620689655,6.78348355580899,0.127155172413793,0.00215417070683042,18.9668103448276,4.03993174358977,8.7962962962963,5.09022559614003,1.04166666666667,0.115686945366819,0,0,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Deep_Forereef","Forereef","Deep_Forereef","UNKN",2,2152,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
"MHI","MAI_KIHEI",2019,"MAI_KIHEI_Mid_Forereef","Forereef","Mid_Forereef","BASP",2,2730,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diver"
